# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
13963at7742	Complete	JH575370.1	91180	161402	+	1743.8	1198	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	JH570238.1	209629	230932	+	2023.2	1230	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	JH566618.1	126829	264715	-	2181.1	1521	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	JH578031.1	634831	689024	-	2980.7	1513	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Missing
15083at7742	Missing
15257at7742	Complete	JH570423.1	5707807	5785063	+	1618.4	2037	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	JH568009.1	825123	921176	+	3033.0	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	JH574807.1	48001	163649	+	3270.4	1648	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	JH569607.1	1166517	1255951	-	1652.4	1598	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	JH567481.1	962445	1106708	+	1292.5	951	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	JH572484.1	130554	144044	-	2856.8	1354	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	JH568364.1	2100378	2125309	+	861.4	803	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	JH563703.1	2497448	2589933	-	2096.1	1376	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	JH582950.1	329507	382410	-	1492.4	1074	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	JH563250.1	986757	1101154	+	2375.8	1195	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Fragmented	JH575175.1	5751905	5753110	-	535.8	349	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	JH566528.1	381181	456774	+	2418.1	1281	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Missing
17577at7742	Complete	JH575770.1	335456	457949	-	2360.3	1261	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	JH581343.1	377072	462938	+	2251.6	1032	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	JH567126.1	229868	251328	-	2312.9	1768	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	JH574431.1	432833	504064	-	2338.8	1838	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	JH565894.1	3045745	3075344	-	1035.9	1294	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	JH570532.1	6473	26597	+	1363.8	801	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	JH570096.1	2532865	2606609	-	2461.5	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	JH565079.1	64377	87781	+	1594.0	912	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	JH563368.1	168673	190909	-	2746.1	1491	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Fragmented	JH572584.1	89818	157873	-	462.5	390	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	JH565611.1	583185	634299	+	1749.1	1283	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Missing
19307at7742	Complete	JH564621.1	2111844	2238119	+	1435.8	1079	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Duplicated	JH569187.1	576538	624196	-	821.7	1451	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19351at7742	Duplicated	JH568678.1	14558	34132	+	746.4	585	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Missing
19730at7742	Missing
20246at7742	Complete	JH567063.1	1065716	1265664	-	1849.6	1432	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	JH582094.1	227250	327541	-	2375.5	1152	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Fragmented	JH566301.1	2138566	2243439	-	1527.2	767	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	JH573670.1	3349538	3433824	+	2380.3	1461	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	JH571701.1	586639	688734	-	1509.2	789	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	JH578126.1	1673348	1771030	+	2317.6	1205	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	JH561418.1	142074	424794	-	2073.7	1345	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	JH569158.1	4767740	4827458	+	761.1	1378	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Missing
22108at7742	Complete	JH581982.1	769879	811240	+	1919.3	1125	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	JH565814.1	1092976	1144416	+	2334.2	1825	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	JH572542.1	1425428	1461914	-	820.8	768	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	JH562876.1	3915912	4005749	+	1720.3	1104	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	JH580140.1	148636	188367	-	1124.7	633	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	JH570017.1	1509736	1544921	+	2139.9	1128	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Fragmented	JH561707.1	1113779	1181162	-	1102.9	619	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	JH570305.1	1552368	1640388	-	1829.9	1929	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	JH580658.1	1617896	1710233	+	2394.3	1205	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	JH582762.1	481306	536369	-	1166.1	649	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Fragmented	JH570378.1	10716196	10771971	-	419.9	373	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	JH578669.1	290091	379613	-	1772.1	1101	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Fragmented	JH570284.1	394453	462301	+	880.9	524	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	JH574534.1	1012576	1131143	-	1396.0	1310	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	JH579496.1	2496913	2621011	-	1870.0	1107	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	JH573701.1	101533	137628	-	1803.7	1405	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	JH564525.1	2026150	2111211	-	1654.3	933	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Missing
24566at7742	Complete	JH569195.1	84198	120300	+	1359.2	843	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Fragmented	JH564383.1	1	99270	+	1227.8	793	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	JH570014.1	396632	575026	+	1809.8	1368	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	JH568449.1	362635	444858	+	745.0	479	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	JH572711.1	404371	461016	+	1956.4	1462	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	JH572123.1	121967	171516	-	583.4	464	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	JH573683.1	138982	194333	-	1957.0	974	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	JH581775.1	486214	509621	-	1590.8	825	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	JH562504.1	1149261	1200522	+	2121.4	1079	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	JH580658.1	1149471	1172003	+	1561.6	1084	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	JH562563.1	493360	524501	-	1640.2	1007	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	JH567943.1	5089280	5189170	-	1965.8	1057	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	JH571788.1	2659232	2754209	+	1930.4	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	JH569975.1	580861	647317	+	2063.5	1384	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Missing
26970at7742	Complete	JH570378.1	9602066	9758392	-	973.8	808	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Missing
27308at7742	Complete	JH580559.1	598979	719378	+	1959.8	1209	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	JH579308.1	188624	263959	+	1306.4	809	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	JH567781.1	1911129	1967012	-	891.8	622	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	JH583732.1	110357	237287	+	1596.3	1128	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	JH579988.1	2723377	2791478	-	927.6	834	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	JH578779.1	366864	387465	-	1073.8	804	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	JH568233.1	1385758	1397368	-	1736.0	1069	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	JH571788.1	211694	298983	-	1458.3	998	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	JH575572.1	393858	469483	-	1379.3	777	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Fragmented	JH580640.1	21036	31166	-	834.6	444	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	JH564096.1	198205	307057	+	1904.3	1030	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	JH565924.1	265094	397439	+	1152.8	880	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	JH569525.1	1040921	1061745	-	2022.1	992	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	JH572052.1	1307116	1453909	+	1689.6	852	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	JH567871.1	65370	68825	-	1492.5	871	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	JH567025.1	291173	401199	+	2072.9	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	JH576397.1	958856	1039627	+	1651.4	901	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	JH564682.1	351471	427933	+	1956.5	1212	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Fragmented	JH579168.1	12105	24796	-	526.7	421	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Fragmented	JH570304.1	127338	178241	-	910.1	650	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	JH568379.1	2820316	2926037	+	1181.1	3347	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	JH570164.1	583668	616435	-	1135.4	792	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	JH566134.1	582075	606074	-	1815.3	1272	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Fragmented	JH566228.1	490002	555254	-	1016.0	739	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	JH563703.1	2685654	2769487	+	1241.0	793	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Fragmented	JH567210.1	1	15028	-	761.0	445	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	JH580559.1	1028910	1040484	+	1805.9	1109	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	JH564900.1	258182	354114	-	1984.6	1022	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	JH569352.1	187880	261867	-	1616.6	993	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	JH570155.1	11786	39093	-	1849.8	935	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Complete	JH569509.1	3386582	3526098	-	1057.3	983	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	JH566521.1	1749578	1754392	+	1173.4	974	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	JH568390.1	30650	72788	-	1520.6	1129	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	JH567828.1	190823	276541	-	1197.4	716	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	JH572216.1	536197	581231	-	994.3	756	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	JH579962.1	1442341	1573181	-	2057.2	978	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	JH561737.1	210103	440059	-	1815.4	1261	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	JH579168.1	325281	382730	-	1542.5	885	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	JH568357.1	542707	582400	-	1343.1	683	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	JH579574.1	8532	78451	+	1020.8	652	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Complete	JH561443.1	3437435	3497689	-	1245.3	1182	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33527at7742	Fragmented	JH563525.1	682237	701085	-	345.2	272	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
33771at7742	Complete	JH581423.1	276454	388694	+	1699.8	1053	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	JH574807.1	280854	315740	+	1942.8	891	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Missing
34233at7742	Complete	JH570458.1	536084	649435	+	1746.5	1060	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Complete	JH571145.1	50214	91572	-	1734.4	982	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	JH580895.1	1028626	1081051	+	1849.2	952	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	JH561436.1	177761	270818	-	2183.6	1033	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	JH564621.1	226666	358910	+	480.8	681	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Complete	JH566298.1	687372	851285	+	2082.1	1163	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Complete	JH568323.1	315363	508094	+	1043.1	724	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
35271at7742	Complete	JH577068.1	926821	955766	-	1408.9	843	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35338at7742	Fragmented	JH569962.1	1315407	1338712	+	520.4	357	https://www.orthodb.org/v10?query=35338at7742	WD repeat domain 11
