# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4443at7742	Complete	CM014201.1	6091133	6145563	-	3538.0	2119	https://www.orthodb.org/v10?query=4443at7742	translational activator GCN1
4577at7742	Complete	CM014216.1	5712381	5732589	+	4213.8	1923	https://www.orthodb.org/v10?query=4577at7742	pre-mRNA-processing-splicing factor 8
4900at7742	Complete	CM014207.1	1468265	1519206	-	1915.8	1508	https://www.orthodb.org/v10?query=4900at7742	spatacsin
5018at7742	Complete	CM014202.1	51119696	51222234	+	2880.0	1870	https://www.orthodb.org/v10?query=5018at7742	ectopic P granules protein 5 homolog
5095at7742	Complete	CM014217.1	44109527	44160167	+	3942.9	2121	https://www.orthodb.org/v10?query=5095at7742	ubiquitin carboxyl-terminal hydrolase 24
5422at7742	Complete	CM014213.1	11082479	11151171	-	4311.5	2124	https://www.orthodb.org/v10?query=5422at7742	HECT domain E3 ubiquitin protein ligase 1
5465at7742	Complete	CM014210.1	52179307	52266270	-	2677.8	1716	https://www.orthodb.org/v10?query=5465at7742	sortilin-related receptor
5520at7742	Complete	CM014219.1	18911570	18984415	-	3550.0	2389	https://www.orthodb.org/v10?query=5520at7742	serine-protein kinase ATM
5604at7742	Complete	CM014201.1	148845790	149053090	+	2760.8	1934	https://www.orthodb.org/v10?query=5604at7742	leucine-rich repeat serine/threonine-protein kinase 2
5938at7742	Complete	CM014213.1	38089074	38166551	+	3465.1	2293	https://www.orthodb.org/v10?query=5938at7742	small subunit processome component 20 homolog
5981at7742	Complete	CM014207.1	39061124	39153555	-	3846.7	1960	https://www.orthodb.org/v10?query=5981at7742	dnaJ homolog subfamily C member 13 isoform X1
6108at7742	Complete	CM014201.1	6849366	6905999	-	3282.0	1843	https://www.orthodb.org/v10?query=6108at7742	DNA polymerase epsilon catalytic subunit A
6126at7742	Complete	CM014218.1	25535641	25583676	+	3368.0	1772	https://www.orthodb.org/v10?query=6126at7742	Dopey family member 1
6253at7742	Complete	CM014208.1	6210195	6247119	+	1581.4	1066	https://www.orthodb.org/v10?query=6253at7742	Replication timing regulatory factor 1
6305at7742	Complete	CM014203.1	64600354	64726360	-	4742.1	2338	https://www.orthodb.org/v10?query=6305at7742	Ubiquitin protein ligase E3 component n-recognin 5
6701at7742	Complete	CM014200.1	90398635	90646212	-	2689.7	1805	https://www.orthodb.org/v10?query=6701at7742	neuroblastoma-amplified sequence
7000at7742	Complete	CM014201.1	87342403	87477530	-	3212.9	1788	https://www.orthodb.org/v10?query=7000at7742	brefeldin A-inhibited guanine nucleotide-exchange protein 3
7262at7742	Complete	CM014224.1	1026246	1068151	-	2342.2	2177	https://www.orthodb.org/v10?query=7262at7742	von Willebrand factor
7732at7742	Complete	CM014200.1	30067179	30144014	+	1924.5	1495	https://www.orthodb.org/v10?query=7732at7742	Zinc finger FYVE-type containing 26
7768at7742	Complete	CM014220.1	16950194	17116675	-	2663.1	1585	https://www.orthodb.org/v10?query=7768at7742	calcineurin-binding protein cabin-1 isoform X1
8258at7742	Complete	CM014209.1	57142252	57155676	+	1002.9	1056	https://www.orthodb.org/v10?query=8258at7742	Extra spindle pole bodies like 1, separase
8409at7742	Complete	CM014216.1	5676548	5686490	-	2084.5	1267	https://www.orthodb.org/v10?query=8409at7742	WD repeat-containing protein 81
8503at7742	Complete	CM014216.1	21641205	21694407	+	2986.4	1827	https://www.orthodb.org/v10?query=8503at7742	Dopey family member 2
8757at7742	Complete	CM014206.1	25152116	25286166	-	3061.5	1567	https://www.orthodb.org/v10?query=8757at7742	Phosphoinositide kinase, FYVE-type zinc finger containing
8766at7742	Complete	CM014204.1	84603477	84790264	+	1901.4	1505	https://www.orthodb.org/v10?query=8766at7742	rotatin
8874at7742	Complete	CM014218.1	1647108	1680208	-	2330.1	1687	https://www.orthodb.org/v10?query=8874at7742	HEAT repeat-containing protein 1
8995at7742	Complete	CM014216.1	17377421	17408127	-	1936.2	1611	https://www.orthodb.org/v10?query=8995at7742	nucleolar pre-ribosomal-associated protein 1
9110at7742	Complete	CM014200.1	27459472	27553400	+	2652.8	1619	https://www.orthodb.org/v10?query=9110at7742	anaphase-promoting complex subunit 1
9484at7742	Complete	CM014204.1	1638087	1686900	-	3360.1	2004	https://www.orthodb.org/v10?query=9484at7742	spectrin beta chain, non-erythrocytic 4
9579at7742	Complete	CM014210.1	330246	336458	-	1532.1	1444	https://www.orthodb.org/v10?query=9579at7742	Upstream transcription factor family member 3
9683at7742	Complete	CM014216.1	9309419	9359064	+	3024.5	1621	https://www.orthodb.org/v10?query=9683at7742	protein KIAA0100 homolog isoform X1
9744at7742	Complete	CM014209.1	50500630	50558687	+	3139.4	1704	https://www.orthodb.org/v10?query=9744at7742	Nucleoporin 205
10003at7742	Complete	CM014201.1	41100007	41167467	+	3323.8	1793	https://www.orthodb.org/v10?query=10003at7742	integrator complex subunit 1
10136at7742	Complete	CM014222.1	29235212	29489642	-	1892.2	1246	https://www.orthodb.org/v10?query=10136at7742	zinc finger protein 407
10163at7742	Complete	CM014203.1	35205944	35245101	+	1444.3	1306	https://www.orthodb.org/v10?query=10163at7742	protein PRRC2B isoform X1
10485at7742	Complete	CM014215.1	5052771	5092821	+	1992.7	2058	https://www.orthodb.org/v10?query=10485at7742	protein PRRC2C isoform X1
10757at7742	Complete	CM014221.1	54697978	54854539	-	1749.2	1334	https://www.orthodb.org/v10?query=10757at7742	plexin-D1
10899at7742	Complete	RZJT02000087.1	863579	881710	+	1797.9	1257	https://www.orthodb.org/v10?query=10899at7742	Integrin beta
11104at7742	Complete	CM014217.1	29581581	29607916	-	2825.7	1506	https://www.orthodb.org/v10?query=11104at7742	NACHT and WD repeat domain-containing protein 2
11195at7742	Complete	CM014219.1	13860051	13988271	-	2032.5	1307	https://www.orthodb.org/v10?query=11195at7742	von Willebrand factor A domain-containing protein 8
11237at7742	Complete	CM014200.1	107311807	107405944	-	3288.2	1660	https://www.orthodb.org/v10?query=11237at7742	Thyroid hormone receptor interactor 12
11472at7742	Complete	CM014200.1	55207200	55253531	-	2782.1	1363	https://www.orthodb.org/v10?query=11472at7742	endoribonuclease Dicer
11505at7742	Complete	CM014220.1	16733020	16767855	+	2332.7	1444	https://www.orthodb.org/v10?query=11505at7742	tuberin isoform X1
11550at7742	Complete	CM014204.1	91544928	91735876	-	1501.3	1137	https://www.orthodb.org/v10?query=11550at7742	centrosomal protein 192 
11696at7742	Complete	CM014208.1	40361854	40396285	+	2412.0	1548	https://www.orthodb.org/v10?query=11696at7742	Intraflagellar transport 172
11895at7742	Complete	CM014201.1	17583481	17655612	-	2230.7	1601	https://www.orthodb.org/v10?query=11895at7742	kinetochore-associated protein 1
12004at7742	Complete	CM014208.1	15954552	16070091	+	2365.9	1381	https://www.orthodb.org/v10?query=12004at7742	E3 ubiquitin-protein ligase UBR3
12300at7742	Complete	CM014212.1	533992	556264	-	1312.1	1215	https://www.orthodb.org/v10?query=12300at7742	deleted in lung and esophageal cancer protein 1
12491at7742	Complete	CM014214.1	4048234	4132646	+	2516.8	1318	https://www.orthodb.org/v10?query=12491at7742	Helicase with zinc finger
12613at7742	Complete	CM014209.1	14447972	14636489	-	2722.9	1416	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	CM014215.1	28745152	28813353	+	2562.5	1535	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	CM014202.1	48222761	48286085	-	2904.3	1540	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Complete	CM014216.1	17794024	17805036	+	1194.0	979	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	CM014200.1	181313847	181389615	-	871.4	965	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	CM014203.1	32855537	32890635	+	2485.1	1420	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	CM014217.1	27090119	27157118	-	2472.1	1383	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	CM014213.1	6364308	6412828	-	1471.0	1091	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	CM014200.1	180772031	180794742	-	1715.7	1179	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	CM014218.1	18226504	18335201	+	1871.1	1635	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	CM014215.1	35036372	35123355	-	2885.7	1500	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	CM014214.1	5600306	5655399	-	2128.3	1330	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Complete	CM014204.1	95066777	95124901	-	1372.3	1234	https://www.orthodb.org/v10?query=15083at7742	Ankyrin repeat domain 12
15257at7742	Complete	CM014220.1	7624989	7701983	-	1557.2	1661	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	CM014223.1	23178194	23253450	-	2903.1	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	CM014205.1	47104243	47149364	+	2711.0	1556	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Fragmented	CM014207.1	1007595	1019968	-	1118.1	775	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	CM014225.1	51680694	51750709	+	1513.7	1334	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	CM014202.1	120523467	120542455	-	2758.1	1347	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Missing
16236at7742	Complete	CM014201.1	28126534	28196377	+	2039.7	1383	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	CM014206.1	38950518	38986143	+	1484.6	1005	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	CM014201.1	63831740	63934428	-	2229.8	1196	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Fragmented	CM014211.1	40756994	40776145	-	1009.9	716	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	CM014201.1	81000385	81111962	+	2490.4	1284	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	CM014201.1	159900631	160056900	+	2946.3	1492	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	CM014201.1	23491049	23568567	-	2164.2	1212	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	CM014218.1	6798418	6844028	-	2248.9	1036	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	CM014210.1	41540989	41619247	+	2985.4	2132	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	CM014200.1	52267478	52789114	-	1964.9	2483	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	CM014218.1	28326969	28340627	+	1241.3	1490	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	CM014204.1	67685124	67768964	+	2259.0	1248	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	CM014213.1	11473552	11527449	+	2429.3	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	CM014213.1	48351467	48398613	+	1655.5	1098	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	CM014216.1	9291928	9312638	-	2737.5	1556	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	CM014201.1	80311071	80468614	-	938.7	788	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Fragmented	CM014200.1	100301474	100312087	-	1097.0	934	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Complete	CM014222.1	28891300	28931053	-	2018.5	1333	https://www.orthodb.org/v10?query=19085at7742	zinc finger protein 236
19307at7742	Complete	CM014213.1	1249981	1297453	-	1485.6	1119	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Duplicated	CM014208.1	14512392	14516822	+	874.0	1243	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19351at7742	Duplicated	CM014212.1	407515	412632	+	822.7	897	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Missing
19730at7742	Complete	CM014201.1	93823634	93883397	+	2297.9	1151	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	CM014215.1	232922	292693	-	1019.8	1102	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	CM014207.1	40075682	40120144	+	2259.2	1150	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	CM014212.1	41646008	41668487	+	2279.1	1155	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	CM014203.1	57684166	57746736	-	2284.2	1438	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	CM014203.1	96967674	97016077	+	1191.6	724	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	CM014206.1	15858143	15926748	+	2259.9	1228	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	CM014222.1	18430942	18620898	-	1950.6	1490	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	CM014207.1	18631203	18718888	+	939.4	917	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	CM014211.1	5950061	6017405	-	2069.8	1107	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	CM014221.1	30536450	30563047	+	1610.7	1005	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	CM014222.1	22631039	22764159	+	2716.8	1969	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	CM014219.1	28706479	28729544	-	662.5	665	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	CM014209.1	39283825	39401844	+	1532.6	1036	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	CM014203.1	103162115	103226652	+	811.3	514	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	CM014206.1	80168332	80193679	+	2108.8	1128	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	CM014202.1	93644611	93697164	+	2012.6	1083	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	CM014200.1	77188737	77251754	+	1690.5	1696	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	CM014212.1	40141490	40181324	+	1884.9	1152	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	CM014200.1	62081636	62152812	+	1858.9	1143	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	CM014200.1	11072380	11139658	+	2014.8	1308	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	CM014210.1	19473918	19553940	+	1614.3	1054	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	CM014214.1	15070866	15238095	-	1477.0	893	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	CM014210.1	209858	256122	-	1761.5	1366	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	CM014218.1	7922618	7986308	+	1714.9	1029	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Fragmented	CM014219.1	14240498	14279604	+	1133.1	1112	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	CM014221.1	103914609	104033394	-	2047.9	1111	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Complete	CM014210.1	28047845	28148419	+	1502.4	852	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24566at7742	Complete	CM014221.1	85809355	85853615	+	1407.4	936	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	CM014202.1	46614980	46668060	+	2034.8	1108	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	CM014218.1	21215853	21287966	-	1310.2	1143	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	CM014220.1	13398494	13574971	+	490.1	390	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	CM014215.1	34252289	34280773	-	1705.3	1412	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	CM014210.1	40948954	40998459	+	1167.7	932	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	CM014210.1	36101256	36131312	-	1987.6	1005	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	CM014208.1	59921067	59929333	-	1757.1	991	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	CM014225.1	3308755	3322226	-	1796.6	995	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	CM014212.1	39975895	39986528	+	1250.0	1091	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	CM014224.1	1190657	1200271	+	1405.3	976	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	CM014209.1	15353118	15408746	+	1687.8	1024	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	CM014218.1	1758949	1788676	+	1879.2	1068	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	CM014204.1	12016501	12055374	-	2016.9	1348	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	CM014201.1	54275218	54367013	+	1490.9	874	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	CM014200.1	11768310	11886945	+	947.9	796	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	CM014204.1	22183345	22198059	-	1491.4	936	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	CM014212.1	40650924	40679790	-	1825.5	1272	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	CM014217.1	8194450	8251152	+	1632.6	929	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	CM014202.1	20962467	21000338	+	1977.6	1178	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	CM014206.1	42678725	42787703	+	1559.6	1113	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Fragmented	CM014215.1	2295894	2316738	-	713.9	475	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	CM014207.1	1874440	1884949	-	916.4	693	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	CM014221.1	81143634	81169253	+	1618.4	1002	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	CM014218.1	1008561	1028126	-	1203.6	930	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	CM014221.1	36703447	36757824	+	1783.8	994	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	CM014201.1	33819968	33896284	+	1865.3	1040	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	CM014200.1	68116117	68166624	+	1859.3	1032	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	CM014218.1	22865136	22929192	-	1202.7	906	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	CM014209.1	58796853	58824586	-	1858.5	983	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	CM014213.1	40881058	40968100	+	2008.7	969	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	CM014213.1	48834991	48838629	-	1466.1	891	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	CM014221.1	40506550	40554400	-	1778.9	1084	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	CM014217.1	36904096	36996045	+	1600.4	901	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	CM014221.1	85556930	85622475	+	1193.2	1135	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	CM014216.1	14750199	14801103	-	1722.6	1134	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	CM014207.1	38882658	38950239	+	1743.3	973	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	CM014211.1	36491003	36581345	-	1140.8	871	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	CM014204.1	37585600	37627170	+	1204.2	815	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	CM014210.1	12988715	13014560	-	1559.2	1142	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	CM014204.1	21806311	21862539	+	1425.8	1044	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	CM014201.1	28012476	28083668	-	1079.6	834	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	CM014222.1	7703758	7719704	-	1762.0	970	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	CM014212.1	40485407	40492630	-	1462.7	993	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	CM014203.1	3378708	3413766	-	2015.5	1018	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	CM014203.1	129043494	129110553	+	1513.9	1098	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	CM014202.1	17464164	17494648	+	1837.2	992	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Complete	CM014210.1	54997035	55030635	+	1354.1	1045	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	CM014215.1	44909370	44917379	-	1037.9	977	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	CM014221.1	91767284	91826248	-	1391.7	1164	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	CM014219.1	13209149	13259755	-	980.4	659	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	CM014221.1	112124294	112205276	+	1627.6	925	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	CM014203.1	78042807	78144466	-	1704.5	906	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	CM014208.1	61409349	61418550	+	797.6	620	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
