# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4900at7742	Complete	HG994415.1	12528666	12600208	-	1831.9	1251	https://www.orthodb.org/v10?query=4900at7742	spatacsin
5018at7742	Complete	HG994388.1	35778791	35878005	-	3366.9	1959	https://www.orthodb.org/v10?query=5018at7742	ectopic P granules protein 5 homolog
5095at7742	Complete	HG994385.1	54824553	54966644	+	3468.2	1926	https://www.orthodb.org/v10?query=5095at7742	ubiquitin carboxyl-terminal hydrolase 24
5422at7742	Complete	HG994390.1	65218400	65308565	+	4339.7	2168	https://www.orthodb.org/v10?query=5422at7742	HECT domain E3 ubiquitin protein ligase 1
5465at7742	Complete	HG994385.1	13153712	13298253	-	3238.2	1817	https://www.orthodb.org/v10?query=5465at7742	sortilin-related receptor
5520at7742	Missing
5604at7742	Complete	HG994408.1	13393069	13531250	-	3195.8	1993	https://www.orthodb.org/v10?query=5604at7742	leucine-rich repeat serine/threonine-protein kinase 2
5938at7742	Complete	HG994395.1	41787778	41883067	+	3938.4	2363	https://www.orthodb.org/v10?query=5938at7742	small subunit processome component 20 homolog
5981at7742	Complete	HG994406.1	29920570	30008475	+	3468.6	1849	https://www.orthodb.org/v10?query=5981at7742	dnaJ homolog subfamily C member 13 isoform X1
6108at7742	Complete	HG994409.1	41311990	41363029	-	3489.9	1818	https://www.orthodb.org/v10?query=6108at7742	DNA polymerase epsilon catalytic subunit A
6126at7742	Complete	HG994392.1	44704300	44777702	+	3778.3	1987	https://www.orthodb.org/v10?query=6126at7742	Dopey family member 1
6253at7742	Complete	HG994403.1	1049850	1097505	-	1714.6	1144	https://www.orthodb.org/v10?query=6253at7742	Replication timing regulatory factor 1
6305at7742	Complete	HG994397.1	59712232	59806611	+	3479.6	1788	https://www.orthodb.org/v10?query=6305at7742	Ubiquitin protein ligase E3 component n-recognin 5
6701at7742	Complete	HG994396.1	53247840	53518179	+	2295.5	1467	https://www.orthodb.org/v10?query=6701at7742	neuroblastoma-amplified sequence
7000at7742	Complete	HG994383.1	91982326	92125386	-	3390.1	1840	https://www.orthodb.org/v10?query=7000at7742	brefeldin A-inhibited guanine nucleotide-exchange protein 3
7262at7742	Complete	HG994408.1	39197455	39332018	+	3152.9	2253	https://www.orthodb.org/v10?query=7262at7742	von Willebrand factor
7732at7742	Complete	HG994390.1	33874824	33935645	+	2688.9	1874	https://www.orthodb.org/v10?query=7732at7742	Zinc finger FYVE-type containing 26
7768at7742	Complete	HG994409.1	13263007	13402283	-	2852.9	1536	https://www.orthodb.org/v10?query=7768at7742	calcineurin-binding protein cabin-1 isoform X1
8258at7742	Complete	HG994408.1	1936236	1958699	-	1580.3	1322	https://www.orthodb.org/v10?query=8258at7742	Extra spindle pole bodies like 1, separase
8409at7742	Complete	HG994394.1	15306329	15320470	-	2354.5	1452	https://www.orthodb.org/v10?query=8409at7742	WD repeat-containing protein 81
8503at7742	Complete	HG994411.1	8676313	8775845	-	3119.8	1824	https://www.orthodb.org/v10?query=8503at7742	Dopey family member 2
8757at7742	Complete	HG994418.1	14290062	14377979	-	2836.6	1468	https://www.orthodb.org/v10?query=8757at7742	Phosphoinositide kinase, FYVE-type zinc finger containing
8766at7742	Complete	HG994383.1	114487798	114630170	-	2145.8	1503	https://www.orthodb.org/v10?query=8766at7742	rotatin
8874at7742	Complete	HG994386.1	3542047	3587483	+	2729.4	1762	https://www.orthodb.org/v10?query=8874at7742	HEAT repeat-containing protein 1
8995at7742	Complete	HG994411.1	12147966	12218548	+	2370.5	1680	https://www.orthodb.org/v10?query=8995at7742	nucleolar pre-ribosomal-associated protein 1
9110at7742	Complete	HG994396.1	28126749	28228494	+	3096.8	1618	https://www.orthodb.org/v10?query=9110at7742	anaphase-promoting complex subunit 1
9484at7742	Complete	HG994383.1	9409051	9484629	+	3770.3	2156	https://www.orthodb.org/v10?query=9484at7742	spectrin beta chain, non-erythrocytic 4
9579at7742	Complete	HG994417.1	19188588	19241020	-	1933.6	1574	https://www.orthodb.org/v10?query=9579at7742	Upstream transcription factor family member 3
9683at7742	Complete	HG994394.1	18326564	18355816	+	3421.8	1832	https://www.orthodb.org/v10?query=9683at7742	protein KIAA0100 homolog isoform X1
9744at7742	Complete	HG994398.1	49072659	49151816	+	3075.7	1722	https://www.orthodb.org/v10?query=9744at7742	Nucleoporin 205
10003at7742	Complete	HG994389.1	15990578	16019966	+	3382.1	1796	https://www.orthodb.org/v10?query=10003at7742	integrator complex subunit 1
10136at7742	Complete	HG994383.1	117952556	117988808	+	1004.2	1005	https://www.orthodb.org/v10?query=10136at7742	zinc finger protein 407
10163at7742	Missing
10485at7742	Complete	HG994388.1	53660032	53730221	+	1513.5	1441	https://www.orthodb.org/v10?query=10485at7742	protein PRRC2C isoform X1
10757at7742	Complete	HG994401.1	52657097	52711520	-	2585.0	1525	https://www.orthodb.org/v10?query=10757at7742	plexin-D1
10899at7742	Complete	HG994394.1	59369178	59395156	+	2197.0	1364	https://www.orthodb.org/v10?query=10899at7742	Integrin beta
11104at7742	Complete	HG994384.1	76246677	76273798	-	2970.7	1456	https://www.orthodb.org/v10?query=11104at7742	NACHT and WD repeat domain-containing protein 2
11195at7742	Complete	HG994399.1	10765328	11107248	+	3051.7	1595	https://www.orthodb.org/v10?query=11195at7742	von Willebrand factor A domain-containing protein 8
11237at7742	Complete	HG994404.1	9342903	9438222	+	3098.1	1736	https://www.orthodb.org/v10?query=11237at7742	Thyroid hormone receptor interactor 12
11472at7742	Complete	HG994390.1	11639687	11681370	+	2924.9	1406	https://www.orthodb.org/v10?query=11472at7742	endoribonuclease Dicer
11505at7742	Complete	HG994389.1	39653070	39686025	-	2422.1	1322	https://www.orthodb.org/v10?query=11505at7742	tuberin isoform X1
11550at7742	Complete	HG994388.1	2444798	2563986	-	1935.4	1342	https://www.orthodb.org/v10?query=11550at7742	centrosomal protein 192 
11696at7742	Complete	HG994396.1	43142158	43176036	+	2954.6	1538	https://www.orthodb.org/v10?query=11696at7742	Intraflagellar transport 172
11895at7742	Complete	HG994409.1	34729551	34817550	+	2854.0	1914	https://www.orthodb.org/v10?query=11895at7742	kinetochore-associated protein 1
12004at7742	Complete	HG994416.1	17089058	17312463	+	2797.5	1427	https://www.orthodb.org/v10?query=12004at7742	E3 ubiquitin-protein ligase UBR3
12300at7742	Complete	HG994406.1	8306253	8381806	+	2031.0	1402	https://www.orthodb.org/v10?query=12300at7742	deleted in lung and esophageal cancer protein 1
12491at7742	Complete	HG994394.1	47599649	47732846	+	2665.1	1374	https://www.orthodb.org/v10?query=12491at7742	Helicase with zinc finger
12613at7742	Fragmented	HG994399.1	52829096	52876046	-	1515.6	818	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	HG994413.1	25799806	25869305	-	2767.6	1505	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	HG994413.1	7599337	7692860	+	3139.8	1570	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Complete	HG994411.1	15295330	15372850	+	2198.7	1439	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	HG994418.1	5312623	5342978	+	1344.9	1112	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	HG994394.1	6383860	6438700	+	2625.4	1440	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	HG994396.1	25338064	25408252	-	2589.8	1412	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	HG994390.1	53040138	53112971	-	1727.8	1108	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	HG994418.1	5652482	5667130	+	2014.1	1265	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	HG994392.1	69766293	69865182	-	2167.5	1529	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	HG994413.1	16068785	16118423	+	2988.4	1524	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Missing
15083at7742	Missing
15257at7742	Complete	HG994406.1	7612198	7709146	+	1605.5	2109	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	HG994391.1	67403906	67488295	-	3178.1	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	HG994381.1	68622493	68691876	-	3285.5	1626	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	HG994415.1	11563456	11617484	-	1467.3	1106	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	HG994391.1	27960658	28069612	-	1541.6	1382	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	HG994386.1	24529074	24542937	+	2860.6	1359	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	HG994389.1	32363604	32386756	-	941.9	755	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	HG994389.1	19653468	19725966	+	2105.4	1380	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	HG994411.1	340584	391675	+	1702.1	1141	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	HG994383.1	72916215	72998311	-	2400.6	1185	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	HG994414.1	15490730	15535880	-	1692.5	1539	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	HG994383.1	85473609	85558400	+	2526.6	1284	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	HG994393.1	7521286	7625167	+	3145.3	1513	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	HG994409.1	16830610	16954409	-	2452.3	1334	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	HG994420.1	26373877	26397015	+	2138.8	965	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	HG994385.1	64996937	65029518	+	3210.8	2057	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	HG994390.1	74420829	74487744	+	2453.9	1777	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	HG994392.1	50247244	50271287	+	1360.3	1447	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	HG994387.1	86163193	86204967	+	2291.6	1222	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	HG994390.1	64437709	64498315	-	2474.6	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	HG994393.1	19404355	19422405	+	1830.9	1073	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	HG994394.1	18278501	18302532	-	2988.2	1552	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	HG994383.1	84724881	84881581	-	1210.4	874	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	HG994404.1	10817327	10866621	+	1750.5	1278	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Missing
19307at7742	Complete	HG994390.1	40478369	40575807	-	1634.2	1065	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Complete	HG994406.1	9339898	9345339	-	989.0	745	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	HG994394.1	11246221	11275156	-	1199.4	921	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Complete	HG994392.1	1421957	1465443	+	2015.8	1051	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	HG994396.1	8941782	9138256	+	1854.2	1427	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	HG994406.1	28383646	28456638	-	2399.6	1150	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	HG994415.1	3847386	3946440	-	2424.0	1166	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	HG994412.1	41510524	41569011	-	2391.6	1461	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	HG994389.1	58247236	58324555	+	1613.8	840	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	HG994388.1	23331384	23418293	-	2353.6	1212	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	HG994391.1	41350760	41630839	+	2430.2	1523	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	HG994392.1	37954780	38059590	-	783.6	1166	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	HG994398.1	6729500	6793588	+	2227.9	1100	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	HG994386.1	55209776	55248815	+	1944.9	1156	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	HG994419.1	13573741	13631938	+	2477.8	1926	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	HG994405.1	35402626	35425824	+	836.9	767	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	HG994400.1	5266977	5350422	-	1738.6	1081	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	HG994389.1	63580167	63625837	+	1138.1	636	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	HG994418.1	23945822	23983830	+	2140.0	1128	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	HG994386.1	71671239	71739307	+	1824.4	994	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	HG994392.1	28349828	28428643	+	1833.6	1790	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	HG994415.1	9394040	9494488	-	2401.6	1199	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	HG994390.1	5214524	5310900	-	1303.7	711	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	HG994384.1	15079388	15144527	+	2206.9	1326	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	HG994385.1	1620623	1680275	+	1825.8	1204	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	HG994381.1	104332840	104393306	-	1084.1	671	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	HG994417.1	18891074	19018034	-	1978.1	1390	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	HG994420.1	17395426	17472979	-	1891.7	1102	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	HG994399.1	10419197	10457002	-	1763.2	1404	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	HG994383.1	23392726	23474995	-	2169.7	1105	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Missing
24566at7742	Complete	HG994401.1	20923503	20956972	+	1593.5	961	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	HG994405.1	15775017	15861972	-	2187.8	1140	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	HG994392.1	67616731	67734357	-	1951.5	1368	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	HG994383.1	74017702	74092059	-	498.9	455	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	HG994413.1	16994707	17037061	+	1997.8	1432	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	HG994385.1	64579362	64640070	+	1409.9	1148	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	HG994385.1	77304674	77342182	+	1227.7	649	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	HG994393.1	52309176	52333156	+	1951.4	1031	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	HG994420.1	24368035	24409419	+	2117.0	1079	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	HG994415.1	9845595	9861780	-	1557.4	1093	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	HG994408.1	38833240	38854159	-	1654.5	1006	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	HG994399.1	54121195	54190691	+	1966.6	1051	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	HG994386.1	3266348	3369273	-	2061.6	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	HG994415.1	40570151	40638846	+	1793.0	1297	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	HG994389.1	33864550	33901280	+	1629.3	874	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	HG994384.1	15958426	16123282	+	1005.4	806	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	HG994384.1	54174079	54190941	-	1596.9	987	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	HG994415.1	8431107	8534501	+	2466.7	1414	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	HG994411.1	1970483	2056595	-	1664.2	957	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	HG994402.1	14131581	14177364	-	2154.3	1196	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	HG994404.1	514267	593081	-	1607.2	1075	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	HG994417.1	24269000	24325524	+	1319.3	899	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	HG994384.1	55563932	55598938	+	1083.4	817	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	HG994385.1	82411043	82421476	-	1733.7	1031	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	HG994386.1	5396576	5479430	+	1459.8	1010	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	HG994387.1	41394862	41474179	-	1993.3	1024	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	HG994385.1	41982179	41994855	+	2057.6	1036	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	HG994396.1	33521349	33577743	+	1913.6	1042	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	HG994392.1	56786825	56906682	-	1405.0	990	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	HG994393.1	2488737	2506134	-	2025.1	986	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	HG994393.1	34686365	34799109	-	2088.6	967	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	HG994393.1	19713383	19726273	-	1654.6	873	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	HG994391.1	21810796	21902052	+	2021.2	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	HG994384.1	88959342	89052299	+	1612.0	856	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	HG994401.1	49963389	50018188	+	2021.5	1214	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	HG994394.1	23823229	23899067	+	1810.0	1092	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	HG994406.1	30172226	30212414	-	1815.6	978	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	HG994416.1	16492715	16636099	-	1425.6	4067	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	HG994398.1	32698528	32726015	+	1411.3	882	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	HG994394.1	38174089	38200826	-	1834.8	1287	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	HG994384.1	53824918	53900722	+	1820.9	1067	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	HG994389.1	19459245	19541323	-	1304.9	804	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	HG994401.1	14604041	14620241	-	1906.1	970	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	HG994415.1	8825149	8837774	+	1823.5	1113	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	HG994397.1	40573060	40626014	+	1982.1	1023	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	HG994384.1	60491397	60541199	+	1846.3	1101	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	HG994402.1	751521	783527	-	1885.5	958	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Missing
32307at7742	Complete	HG994387.1	73636524	73641320	+	1170.9	977	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	HG994401.1	49531561	49575991	+	1496.9	1151	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	HG994393.1	45665755	45731976	+	1244.4	716	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	HG994401.1	12440457	12492966	+	1654.3	882	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	HG994397.1	44821721	44905557	+	2106.9	985	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	HG994393.1	48257499	48586334	-	2096.8	1463	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	HG994394.1	23568509	23602479	+	1551.1	894	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	HG994386.1	60708259	60764042	-	1304.9	637	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	HG994401.1	1286552	1345904	+	1158.5	747	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Complete	HG994402.1	21544032	21591037	+	1361.7	1262	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33527at7742	Complete	HG994406.1	31042382	31102739	-	1842.2	1133	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
