# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5465at7742	Complete	CM028505.1	3530456	3582180	-	3168.6	1766	https://www.orthodb.org/v10?query=5465at7742	sortilin-related receptor
5520at7742	Complete	CM028482.1	180133568	180191491	-	3361.5	2254	https://www.orthodb.org/v10?query=5520at7742	serine-protein kinase ATM
5604at7742	Complete	CM028482.1	15195572	15257740	-	3131.7	1971	https://www.orthodb.org/v10?query=5604at7742	leucine-rich repeat serine/threonine-protein kinase 2
5938at7742	Complete	CM028482.1	47690065	47749662	+	3843.6	2322	https://www.orthodb.org/v10?query=5938at7742	small subunit processome component 20 homolog
5981at7742	Complete	CM028483.1	42160578	42212163	+	4262.4	2025	https://www.orthodb.org/v10?query=5981at7742	dnaJ homolog subfamily C member 13 isoform X1
6108at7742	Complete	CM028496.1	10012703	10047187	-	3733.2	1835	https://www.orthodb.org/v10?query=6108at7742	DNA polymerase epsilon catalytic subunit A
6126at7742	Complete	CM028484.1	77633751	77682833	-	2923.9	1658	https://www.orthodb.org/v10?query=6126at7742	Dopey family member 1
6253at7742	Complete	CM028488.1	34740820	34783205	+	1734.3	1143	https://www.orthodb.org/v10?query=6253at7742	Replication timing regulatory factor 1
6305at7742	Complete	CM028483.1	128686404	128764903	-	3890.8	2117	https://www.orthodb.org/v10?query=6305at7742	Ubiquitin protein ligase E3 component n-recognin 5
6701at7742	Complete	CM028484.1	98490959	98651688	-	3098.6	1877	https://www.orthodb.org/v10?query=6701at7742	neuroblastoma-amplified sequence
7000at7742	Complete	CM028484.1	54072235	54170828	-	2300.7	1375	https://www.orthodb.org/v10?query=7000at7742	brefeldin A-inhibited guanine nucleotide-exchange protein 3
7262at7742	Complete	CM028482.1	74643970	74784773	-	2963.5	2258	https://www.orthodb.org/v10?query=7262at7742	von Willebrand factor
7732at7742	Complete	CM028486.1	28416209	28457370	-	2617.5	1909	https://www.orthodb.org/v10?query=7732at7742	Zinc finger FYVE-type containing 26
7768at7742	Complete	CM028496.1	8132323	8223752	+	2846.5	1597	https://www.orthodb.org/v10?query=7768at7742	calcineurin-binding protein cabin-1 isoform X1
8258at7742	Fragmented	CM028515.1	1193259	1198330	-	484.6	519	https://www.orthodb.org/v10?query=8258at7742	Extra spindle pole bodies like 1, separase
8409at7742	Complete	CM028500.1	5868780	5879038	+	2447.7	1526	https://www.orthodb.org/v10?query=8409at7742	WD repeat-containing protein 81
8503at7742	Complete	CM028482.1	106677377	106720198	+	3096.3	1854	https://www.orthodb.org/v10?query=8503at7742	Dopey family member 2
8757at7742	Complete	CM028488.1	13426467	13486385	+	3322.9	1722	https://www.orthodb.org/v10?query=8757at7742	Phosphoinositide kinase, FYVE-type zinc finger containing
8766at7742	Complete	CM028483.1	93211448	93291657	+	1991.3	1584	https://www.orthodb.org/v10?query=8766at7742	rotatin
8874at7742	Complete	CM028484.1	37376577	37410410	+	2638.5	1771	https://www.orthodb.org/v10?query=8874at7742	HEAT repeat-containing protein 1
8995at7742	Complete	CM028482.1	104994582	105038797	-	2332.8	1729	https://www.orthodb.org/v10?query=8995at7742	nucleolar pre-ribosomal-associated protein 1
9110at7742	Complete	CM028484.1	3337006	3370495	-	2935.7	1616	https://www.orthodb.org/v10?query=9110at7742	anaphase-promoting complex subunit 1
9484at7742	Duplicated	CM028484.1	2875838	2946540	-	2274.3	1858	https://www.orthodb.org/v10?query=9484at7742	spectrin beta chain, non-erythrocytic 4
9484at7742	Duplicated	CM028486.1	537309	552919	+	1979.3	1887	https://www.orthodb.org/v10?query=9484at7742	spectrin beta chain, non-erythrocytic 4
9579at7742	Complete	CM028482.1	79298347	79313197	+	1907.0	1384	https://www.orthodb.org/v10?query=9579at7742	Upstream transcription factor family member 3
9683at7742	Complete	CM028500.1	6238200	6250929	-	3103.5	1760	https://www.orthodb.org/v10?query=9683at7742	protein KIAA0100 homolog isoform X1
9744at7742	Complete	CM028482.1	47750686	47802110	-	2713.4	1471	https://www.orthodb.org/v10?query=9744at7742	Nucleoporin 205
10003at7742	Complete	CM028495.1	2564089	2590890	-	3491.0	1791	https://www.orthodb.org/v10?query=10003at7742	integrator complex subunit 1
10136at7742	Fragmented	CM028483.1	91389379	91403310	-	846.6	791	https://www.orthodb.org/v10?query=10136at7742	zinc finger protein 407
10163at7742	Complete	CM028498.1	6791406	6839314	+	1334.1	1402	https://www.orthodb.org/v10?query=10163at7742	protein PRRC2B isoform X1
10485at7742	Complete	CM028489.1	4732659	4803839	-	1654.2	1389	https://www.orthodb.org/v10?query=10485at7742	protein PRRC2C isoform X1
10757at7742	Complete	CM028493.1	19708276	19772151	-	2109.0	1362	https://www.orthodb.org/v10?query=10757at7742	plexin-D1
10899at7742	Complete	CM028499.1	5346015	5379799	-	2168.2	1331	https://www.orthodb.org/v10?query=10899at7742	Integrin beta
11104at7742	Complete	CM028485.1	69430835	69478781	-	2857.5	1499	https://www.orthodb.org/v10?query=11104at7742	NACHT and WD repeat domain-containing protein 2
11195at7742	Complete	CM028482.1	165938173	166057585	-	1779.7	976	https://www.orthodb.org/v10?query=11195at7742	von Willebrand factor A domain-containing protein 8
11237at7742	Complete	CM028490.1	9721115	9782941	-	3179.2	1809	https://www.orthodb.org/v10?query=11237at7742	Thyroid hormone receptor interactor 12
11472at7742	Complete	CM028486.1	45323835	45385918	-	2914.0	1400	https://www.orthodb.org/v10?query=11472at7742	endoribonuclease Dicer
11505at7742	Complete	CM028495.1	6273082	6301586	+	2691.4	1460	https://www.orthodb.org/v10?query=11505at7742	tuberin isoform X1
11550at7742	Complete	CM028483.1	96495467	96562097	-	1837.6	1296	https://www.orthodb.org/v10?query=11550at7742	centrosomal protein 192 
11696at7742	Complete	CM028484.1	104183148	104216682	+	2906.0	1548	https://www.orthodb.org/v10?query=11696at7742	Intraflagellar transport 172
11895at7742	Complete	CM028496.1	5924378	5956169	+	2868.9	1918	https://www.orthodb.org/v10?query=11895at7742	kinetochore-associated protein 1
12004at7742	Complete	CM028488.1	18104007	18194634	-	2093.2	1279	https://www.orthodb.org/v10?query=12004at7742	E3 ubiquitin-protein ligase UBR3
12300at7742	Complete	CM028483.1	4686946	4723130	+	1898.2	1416	https://www.orthodb.org/v10?query=12300at7742	deleted in lung and esophageal cancer protein 1
12491at7742	Complete	CM028499.1	7793803	7850389	+	2641.6	1377	https://www.orthodb.org/v10?query=12491at7742	Helicase with zinc finger
12613at7742	Complete	CM028482.1	143530123	143742257	+	2949.5	1459	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	CM028487.1	28244841	28289931	-	2709.7	1540	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	CM028487.1	21745985	21788567	-	3127.9	1570	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Complete	CM028482.1	104048141	104076680	-	1468.7	947	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	CM028488.1	21947559	21972208	+	1260.5	1110	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	CM028498.1	5999984	6031575	+	2640.9	1435	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	CM028485.1	84945865	84975613	-	2518.1	1422	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	CM028486.1	58498470	58557848	-	1600.2	1093	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	CM028488.1	22097305	22106174	+	1952.4	1175	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	CM028484.1	65423638	65496764	+	2078.8	1594	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	CM028487.1	17631495	17690727	+	2990.9	1526	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	CM028499.1	8585079	8606662	-	2163.1	1378	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Complete	CM028483.1	98192452	98247362	-	1331.2	908	https://www.orthodb.org/v10?query=15083at7742	Ankyrin repeat domain 12
15257at7742	Complete	CM028483.1	48863855	48927885	-	1554.1	1394	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	CM028522.1	67093435	67149759	+	3041.2	1613	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	CM028485.1	2174086	2201440	-	3242.9	1618	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	CM028491.1	20284306	20315199	+	1553.7	1388	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	CM028522.1	28240036	28301866	-	1571.1	1500	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	CM028487.1	16601399	16661238	-	2863.4	1376	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	CM028495.1	9080593	9103348	-	907.5	809	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	CM028495.1	11954259	11992302	+	2093.2	1379	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	CM028488.1	6886709	6913576	-	1628.3	1155	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	CM028484.1	44935421	45004181	-	2373.3	1204	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	CM028485.1	38382771	38410670	-	1894.8	1687	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	CM028484.1	46270762	46317332	-	2531.6	1293	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	CM028482.1	33110938	33180213	+	3109.3	1498	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	CM028496.1	8854600	8896347	-	2464.9	1260	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	CM028484.1	17577053	17609186	-	2270.6	1074	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	CM028492.1	18261727	18278054	-	3094.3	2032	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	CM028486.1	44049157	44076851	-	2431.8	1830	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	CM028484.1	75114261	75132331	-	1236.8	1503	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	CM028502.1	3822312	3865939	-	2273.6	1254	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	CM028486.1	34183563	34218474	+	2457.4	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	CM028482.1	20478215	20513096	-	1773.3	1140	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	CM028500.1	6258355	6278300	+	3032.0	1577	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	CM028484.1	46581547	46665412	+	1110.5	866	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	CM028490.1	9239386	9291712	-	1556.7	1231	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Complete	CM028483.1	90203096	90272237	-	2432.1	1448	https://www.orthodb.org/v10?query=19085at7742	zinc finger protein 236
19307at7742	Complete	CM028486.1	54124504	54163400	-	1557.2	1161	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Complete	CM028483.1	4972032	4979756	-	1152.9	1324	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	CM028498.1	7513567	7531502	+	1206.3	943	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Complete	CM028484.1	56959780	56994248	+	2409.0	1146	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	CM028482.1	79061284	79152980	+	1807.1	1515	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	CM028483.1	41504098	41531271	-	2391.2	1149	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	CM028486.1	31701966	31748602	+	2422.2	1166	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	CM028483.1	125738034	125764371	-	2373.0	1443	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	CM028489.1	14221687	14304921	+	1319.8	836	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	CM028483.1	105937004	105986153	-	2294.4	1234	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	CM028522.1	34617897	34713308	+	2420.4	1523	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	CM028484.1	80501730	80589842	+	702.8	890	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	CM028485.1	43885292	43925077	+	2195.1	1115	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	CM028494.1	11619226	11636574	+	1874.8	1195	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	CM028483.1	62443107	62491158	-	2298.8	1963	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	CM028482.1	189022428	189041728	+	832.3	776	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	CM028482.1	25081308	25167558	-	1728.1	1078	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	CM028489.1	16041811	16062579	+	1128.9	643	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	CM028488.1	9788193	9808036	-	2001.3	1074	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	CM028522.1	12065413	12116258	-	1464.6	818	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	CM028484.1	85269789	85309916	-	1719.0	1702	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	CM028486.1	23975054	24027840	-	2396.2	1210	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	CM028486.1	49101657	49141866	+	1853.5	1034	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	CM028522.1	58241790	58282445	+	2063.7	1326	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	CM028505.1	2574977	2600858	-	1824.7	1150	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	CM028482.1	117995248	118146177	-	1963.1	1120	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	CM028482.1	83485949	83530032	+	1889.4	1407	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	CM028484.1	18437829	18476447	+	1567.8	944	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	CM028482.1	166289825	166321539	+	1785.2	1495	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	CM028493.1	3699190	3784787	+	2169.2	1102	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Complete	CM028492.1	8425750	8507263	+	1507.9	881	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24566at7742	Complete	CM028493.1	650049	683619	+	1577.5	989	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	CM028486.1	7817764	7888778	-	2180.1	1128	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	CM028484.1	66550787	66606350	+	1921.3	1399	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	CM028484.1	45472189	45509587	-	731.3	480	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	CM028487.1	24393022	24421394	+	1898.6	1457	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	CM028492.1	18426126	18460632	-	1323.4	1088	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	CM028492.1	1744428	1771082	-	1871.2	994	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	CM028484.1	8957747	8968512	+	1898.8	1019	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	CM028506.1	1257486	1275317	+	2092.6	1034	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	CM028486.1	24373703	24406419	-	1570.7	1148	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	CM028482.1	76870428	76894051	+	1498.5	1014	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	CM028482.1	142873302	142920027	-	1948.8	1052	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	CM028484.1	37240928	37288131	-	2056.2	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	CM028491.1	3081663	3110180	+	2049.1	1361	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	CM028495.1	9941327	9993221	+	1644.3	874	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	CM028522.1	58689817	58797768	+	1028.7	793	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	CM028491.1	12840828	12849479	+	1580.8	933	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	CM028486.1	28992955	29026074	-	1594.1	1061	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	CM028482.1	110351376	110391617	+	1803.5	1000	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	CM028486.1	561548	582250	+	2091.5	1169	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	CM028490.1	4546451	4564461	+	1708.8	1206	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	CM028482.1	80786960	80822102	+	1280.8	1043	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	CM028491.1	994138	1026689	+	1093.4	742	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	CM028492.1	940376	971408	+	1744.2	1078	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	CM028484.1	38115058	38147707	+	1391.9	960	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	CM028494.1	17403933	17427517	-	1985.2	1032	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	CM028495.1	5074886	5082993	-	2027.6	1036	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	CM028484.1	16245159	16263140	-	1737.8	959	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	CM028484.1	72118271	72208979	+	1483.8	990	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	CM028515.1	1483656	1492923	-	2031.1	990	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	CM028482.1	53844758	53925003	-	2086.3	967	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	CM028482.1	19041092	19044607	+	1660.2	894	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	CM028494.1	16528322	16545164	+	1996.4	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	CM028485.1	73957974	74012789	+	1637.4	905	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	CM028493.1	2943524	2989032	-	1905.5	1202	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	CM028500.1	9082175	9123157	-	1317.8	899	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	CM028483.1	42254418	42279578	-	1820.6	1010	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	CM028485.1	57540647	57586345	-	1433.0	950	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	CM028503.1	2371798	2384927	+	1405.8	903	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	CM028508.1	4131979	4142702	-	1814.7	1264	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	CM028491.1	12965643	12988593	-	1758.1	1071	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	CM028495.1	11901680	11953098	-	1364.4	1030	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	CM028511.1	498304	511290	-	1878.7	960	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	CM028486.1	955638	971926	+	1827.4	1152	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	CM028483.1	137696246	137718370	-	2113.2	1046	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	CM028485.1	79318397	79379380	+	1823.3	1104	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	CM028486.1	273164	286499	-	1938.5	1003	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Complete	CM028505.1	5171443	5210819	-	1906.0	1059	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	CM028504.1	2371307	2377044	-	1184.2	962	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	CM028493.1	11562233	11599207	+	1635.0	1168	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	CM028482.1	132697280	132750259	-	1227.1	708	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	CM028509.1	4711992	4737345	-	1659.8	894	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
