# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4900at7742	Complete	CM000995.3	121884361	121948795	-	2423.8	1742	https://www.orthodb.org/v10?query=4900at7742	spatacsin
5018at7742	Complete	CM001011.3	77981715	78076322	+	3283.7	1967	https://www.orthodb.org/v10?query=5018at7742	ectopic P granules protein 5 homolog
5095at7742	Complete	CM000997.3	106173669	106299071	+	3488.5	1940	https://www.orthodb.org/v10?query=5095at7742	ubiquitin carboxyl-terminal hydrolase 24
5422at7742	Complete	CM001005.3	51791304	51875518	-	3259.3	1718	https://www.orthodb.org/v10?query=5422at7742	HECT domain E3 ubiquitin protein ligase 1
5465at7742	Complete	CM001002.3	41879899	42035409	-	3168.1	1808	https://www.orthodb.org/v10?query=5465at7742	sortilin-related receptor
5520at7742	Missing
5604at7742	Complete	CM001008.3	91557484	91699738	+	3129.6	1985	https://www.orthodb.org/v10?query=5604at7742	leucine-rich repeat serine/threonine-protein kinase 2
5938at7742	Complete	CM001003.3	88582766	88662512	-	3883.8	2332	https://www.orthodb.org/v10?query=5938at7742	small subunit processome component 20 homolog
5981at7742	Complete	CM001002.3	104029516	104143815	-	4221.8	2010	https://www.orthodb.org/v10?query=5981at7742	dnaJ homolog subfamily C member 13 isoform X1
6108at7742	Complete	CM000998.3	110434254	110485111	+	3527.8	1747	https://www.orthodb.org/v10?query=6108at7742	DNA polymerase epsilon catalytic subunit A
6126at7742	Complete	CM001002.3	86367519	86436374	+	3743.6	2004	https://www.orthodb.org/v10?query=6126at7742	Dopey family member 1
6253at7742	Complete	CM000995.3	51963162	52011215	+	1688.6	1146	https://www.orthodb.org/v10?query=6253at7742	Replication timing regulatory factor 1
6305at7742	Complete	CM001008.3	37955443	38067876	-	3679.3	1979	https://www.orthodb.org/v10?query=6305at7742	Ubiquitin protein ligase E3 component n-recognin 5
6701at7742	Complete	CM001005.3	13319095	13633667	+	3104.4	1852	https://www.orthodb.org/v10?query=6701at7742	neuroblastoma-amplified sequence
7000at7742	Complete	CM001003.3	18465329	18588641	-	3387.5	1813	https://www.orthodb.org/v10?query=7000at7742	brefeldin A-inhibited guanine nucleotide-exchange protein 3
7262at7742	Complete	CM000999.3	125527891	125663502	+	3123.0	2683	https://www.orthodb.org/v10?query=7262at7742	von Willebrand factor
7732at7742	Complete	CM001005.3	79280740	79342444	-	2668.4	1855	https://www.orthodb.org/v10?query=7732at7742	Zinc finger FYVE-type containing 26
7768at7742	Complete	CM001003.3	75482378	75603360	-	2843.4	1564	https://www.orthodb.org/v10?query=7768at7742	calcineurin-binding protein cabin-1 isoform X1
8258at7742	Complete	CM001008.3	102205204	102232650	+	1562.1	1329	https://www.orthodb.org/v10?query=8258at7742	Extra spindle pole bodies like 1, separase
8409at7742	Complete	CM001004.3	75332595	75345187	-	2423.7	1457	https://www.orthodb.org/v10?query=8409at7742	WD repeat-containing protein 81
8503at7742	Complete	CM001009.3	93513063	93607235	+	3085.7	1823	https://www.orthodb.org/v10?query=8503at7742	Dopey family member 2
8757at7742	Complete	CM000994.3	65229487	65312917	+	3304.0	1610	https://www.orthodb.org/v10?query=8757at7742	Phosphoinositide kinase, FYVE-type zinc finger containing
8766at7742	Complete	CM001011.3	88990172	89148808	+	2100.7	1537	https://www.orthodb.org/v10?query=8766at7742	rotatin
8874at7742	Complete	CM001006.3	12410653	12453558	+	2685.6	1763	https://www.orthodb.org/v10?query=8874at7742	HEAT repeat-containing protein 1
8995at7742	Complete	CM001009.3	90548873	90607228	-	2302.3	1689	https://www.orthodb.org/v10?query=8995at7742	nucleolar pre-ribosomal-associated protein 1
9110at7742	Complete	CM000995.3	128454868	128527956	-	3042.0	1619	https://www.orthodb.org/v10?query=9110at7742	anaphase-promoting complex subunit 1
9484at7742	Complete	CM001000.3	27056717	27146016	-	3755.4	2169	https://www.orthodb.org/v10?query=9484at7742	spectrin beta chain, non-erythrocytic 4
9579at7742	Complete	CM001009.3	44005360	44042187	+	2139.6	1803	https://www.orthodb.org/v10?query=9579at7742	Upstream transcription factor family member 3
9683at7742	Complete	CM001004.3	78152676	78180809	+	3398.6	1849	https://www.orthodb.org/v10?query=9683at7742	protein KIAA0100 homolog isoform X1
9744at7742	Complete	CM000999.3	35140783	35238168	+	2515.1	1410	https://www.orthodb.org/v10?query=9744at7742	Nucleoporin 205
10003at7742	Complete	CM000998.3	139737273	139761144	-	3430.2	1760	https://www.orthodb.org/v10?query=10003at7742	integrator complex subunit 1
10136at7742	Fragmented	CM001011.3	84559868	84581111	-	909.4	676	https://www.orthodb.org/v10?query=10136at7742	zinc finger protein 407
10163at7742	Complete	CM000995.3	32053760	32119398	+	1466.2	1194	https://www.orthodb.org/v10?query=10163at7742	protein PRRC2B isoform X1
10485at7742	Complete	CM000994.3	162480977	162552384	-	1844.0	1628	https://www.orthodb.org/v10?query=10485at7742	protein PRRC2C isoform X1
10757at7742	Complete	CM000999.3	115932701	115971766	-	2620.9	1528	https://www.orthodb.org/v10?query=10757at7742	plexin-D1
10899at7742	Complete	CM001004.3	115868622	115898926	+	2222.0	1376	https://www.orthodb.org/v10?query=10899at7742	Integrin beta
11104at7742	Complete	CM000998.3	63866284	63965646	+	3076.1	1520	https://www.orthodb.org/v10?query=11104at7742	NACHT and WD repeat domain-containing protein 2
11195at7742	Fragmented	CM001007.3	79219679	79302449	+	805.3	476	https://www.orthodb.org/v10?query=11195at7742	von Willebrand factor A domain-containing protein 8
11237at7742	Missing
11472at7742	Complete	CM001005.3	104657852	104718116	-	2894.9	1406	https://www.orthodb.org/v10?query=11472at7742	endoribonuclease Dicer
11505at7742	Complete	CM001010.3	24815579	24853467	-	2324.6	1290	https://www.orthodb.org/v10?query=11505at7742	tuberin isoform X1
11550at7742	Complete	CM001011.3	67940383	68017948	+	1810.0	1258	https://www.orthodb.org/v10?query=11550at7742	centrosomal protein 192 
11696at7742	Complete	CM000998.3	31410679	31452641	-	2705.6	1503	https://www.orthodb.org/v10?query=11696at7742	Intraflagellar transport 172
11895at7742	Complete	CM000998.3	123884003	123959464	+	2699.5	1879	https://www.orthodb.org/v10?query=11895at7742	kinetochore-associated protein 1
12004at7742	Complete	CM000995.3	69727639	69852004	+	2792.7	1413	https://www.orthodb.org/v10?query=12004at7742	E3 ubiquitin-protein ligase UBR3
12300at7742	Complete	CM001002.3	118931736	118976762	+	1905.8	1380	https://www.orthodb.org/v10?query=12300at7742	deleted in lung and esophageal cancer protein 1
12491at7742	Complete	CM001004.3	107474036	107577545	+	2562.4	1323	https://www.orthodb.org/v10?query=12491at7742	Helicase with zinc finger
12613at7742	Fragmented	CM001007.3	123515580	123561285	-	1396.4	807	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	CM001012.3	56308627	56378309	-	2605.5	1527	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	CM001012.3	36903788	36988804	+	3106.7	1573	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Complete	CM001009.3	87176139	87229355	-	1422.1	1045	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	CM000994.3	74941294	74972297	-	1289.1	1122	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	CM000995.3	30176451	30233890	+	2606.9	1444	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	CM000999.3	71886147	71955499	+	2557.3	1408	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	CM001005.3	65122576	65177223	+	1697.6	1139	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	CM000994.3	74606037	74624774	-	2005.5	1324	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	CM001003.3	38882763	38986029	+	2135.6	1521	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	CM001012.3	46216994	46274379	+	2987.4	1502	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	CM001004.3	110163285	110220064	-	2204.5	1384	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Missing
15257at7742	Complete	CM001002.3	118337240	118408639	+	1670.3	1963	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	CM000997.3	58800181	58891495	-	3134.1	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	CM001013.3	100576428	100643131	+	3261.5	1629	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	CM000995.3	121028901	121078993	-	1473.8	1277	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	CM001012.3	29693408	29783247	-	1618.5	1426	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	CM001007.3	20757917	20773410	+	2838.1	1363	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	CM001009.3	10313393	10343106	+	924.4	808	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	CM001000.3	125240678	125306849	-	2068.9	1385	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	CM001003.3	76293337	76351574	+	1655.5	1124	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	CM001010.3	12446987	12502321	-	2348.6	1201	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	CM000996.3	133172498	133194941	-	1069.0	1394	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	CM001003.3	11027395	11089288	+	2504.5	1285	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	CM001003.3	122831575	122911867	-	3120.2	1489	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	CM000998.3	33020725	33148575	+	2431.2	1281	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	CM000994.3	182867853	182900492	-	2214.7	1049	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	CM001001.3	123610890	123642726	-	2994.3	2156	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	CM001005.3	101803805	101879087	-	2375.3	1861	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	CM000997.3	32624112	32649229	+	1246.0	1415	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	CM000997.3	149013498	149037028	+	2314.4	1236	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	CM001005.3	52563031	52614121	+	2462.1	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	CM001008.3	88984615	89007020	-	1902.5	1082	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	CM001004.3	78098409	78124479	-	3023.0	1560	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	CM001003.3	10234694	10337161	-	1034.0	778	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	CM000994.3	83234848	83277847	-	1708.4	1242	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Missing
19307at7742	Complete	CM001005.3	72494798	72565478	+	1651.1	1121	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Duplicated	CM000995.3	67319623	67347525	+	827.9	1281	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19351at7742	Duplicated	CM001002.3	119837787	119867861	-	957.7	712	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	CM000995.3	26863110	26899459	+	1180.4	958	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Complete	CM001003.3	24745997	24788725	+	2479.8	1155	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	CM000996.3	99836183	100031572	+	1866.1	1606	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	CM001002.3	105521436	105564484	+	2393.9	1150	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	CM000995.3	113928293	114005647	-	2419.4	1166	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	CM000997.3	11486043	11549699	+	2363.5	1465	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	CM000998.3	107001825	107070749	-	1559.5	833	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	CM001011.3	20951134	21029124	-	2316.9	1220	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	CM000997.3	88039539	88328927	+	2372.3	1526	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	CM001002.3	79520432	79622718	-	1183.0	1969	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Missing
22108at7742	Complete	CM001004.3	58012443	58059279	-	1913.6	1113	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	CM001006.3	42308113	42337989	+	2248.6	1802	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	CM001000.3	92293770	92318828	-	832.1	743	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	CM000999.3	17491240	17571822	+	1725.9	1085	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	CM000996.3	145693754	145726054	+	1055.8	640	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	CM000994.3	55026493	55066684	-	1816.5	928	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	CM001008.3	8138930	8187248	+	2286.9	1161	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	CM000994.3	30842880	30904921	-	1768.5	1643	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	CM000995.3	119204845	119288704	-	2392.5	1193	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	CM001005.3	110862590	110935454	+	1939.3	1037	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	CM001006.3	76256313	76335793	+	2115.5	1325	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	CM001002.3	26942066	27006101	+	1806.1	1177	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	CM001013.3	92603336	92669371	-	934.9	603	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	CM001009.3	44224462	44272361	+	1203.9	940	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	CM000994.3	184952199	185016193	+	1885.7	1122	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	CM001007.3	78733216	78765542	-	1689.9	1406	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	CM001006.3	49828910	49887217	+	2163.8	1107	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Missing
24566at7742	Complete	CM001007.3	30893525	30928619	-	1570.6	960	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	CM001000.3	111645162	111709326	+	2205.4	1150	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	CM001003.3	41192243	41309284	+	1928.3	1379	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	CM001010.3	7958047	8023806	-	424.3	448	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	CM001012.3	47081238	47119249	+	1918.5	1430	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	CM001001.3	124007822	124045375	-	621.3	517	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	CM001001.3	111537573	111569521	-	1891.3	931	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	CM001010.3	88282463	88298233	+	1925.0	1091	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	CM000994.3	171910477	171949326	+	2045.1	1079	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	CM000995.3	119594776	119614395	-	1543.9	1092	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	CM000999.3	125145197	125166852	-	1640.3	996	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	CM000994.3	43973249	44041353	+	1965.6	1060	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	CM001006.3	12201891	12280654	-	1974.6	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	CM001002.3	56113732	56167926	-	2056.2	1305	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	CM001009.3	8508644	8540508	-	1634.5	874	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	CM001006.3	77373320	77482486	+	771.5	753	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	CM001000.3	79348296	79363906	-	1586.8	954	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	CM000995.3	118219190	118305541	+	2497.6	1426	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	CM001003.3	78003693	78080336	-	1477.2	871	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	CM000995.3	90509753	90565848	+	2177.2	1172	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	CM000994.3	93163711	93224420	+	1675.6	1101	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Fragmented	CM001009.3	38438291	38467063	-	624.9	286	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	CM001000.3	80663786	80691611	+	1074.5	799	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	CM001001.3	106607709	106619494	+	1718.6	1080	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	CM001001.3	127153711	127201804	-	1396.8	1002	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	CM001011.3	42333466	42395031	-	1821.4	1034	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	CM001004.3	60605139	60618015	-	2039.2	1035	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	CM001010.3	80546216	80588764	-	1618.6	953	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	CM000997.3	24496908	24602646	+	1476.9	991	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	CM001003.3	128140081	128163640	+	2011.3	994	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	CM001003.3	84458331	84561644	+	2092.4	969	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Duplicated	CM000994.3	146598371	146604828	+	1625.2	881	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
28954at7742	Duplicated	CM001008.3	88663934	88667440	+	1627.2	882	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	CM001004.3	53533641	53597882	-	2024.0	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	CM000998.3	50117614	50186837	-	1567.6	910	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	CM000999.3	113510769	113572920	+	1872.4	1210	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	CM001004.3	83858064	83931754	+	1753.9	1096	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	CM001002.3	103879980	103919331	+	1752.2	982	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	CM000996.3	129480966	129548530	-	1195.8	876	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	CM001001.3	27580632	27612063	+	1405.8	900	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	CM001004.3	98046067	98080286	-	1836.2	1330	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	CM001000.3	79045660	79098979	+	1749.9	1065	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	CM001000.3	125400074	125472677	+	1289.7	890	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	CM001001.3	70243905	70260179	+	1898.5	969	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	CM000995.3	118616543	118623307	+	1704.6	1107	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	CM001008.3	59204152	59258356	-	2081.2	1021	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	CM000998.3	36759968	36793877	-	1658.5	1058	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	CM001012.3	10583070	10606526	+	1941.4	992	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Missing
32307at7742	Complete	CM000997.3	132778299	132793545	+	1168.2	976	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	CM000999.3	113082012	113128431	+	1558.6	1173	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	CM000994.3	38092168	38146766	-	985.4	655	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	CM001001.3	73431387	73484033	+	1635.6	876	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	CM001008.3	54879738	54935866	-	2094.9	978	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	CM001010.3	84712623	84771936	-	1057.9	789	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	CM001004.3	83644549	83672548	+	1519.2	870	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	CM001011.3	62637773	62681847	-	1621.4	779	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	CM001003.3	80591278	80628572	+	1143.0	736	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
