# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
12300at7742	Complete	CM000373.1	289079752	289163088	+	1171.8	1082	https://www.orthodb.org/v10?query=12300at7742	deleted in lung and esophageal cancer protein 1
12491at7742	Complete	CM000369.1	228206752	228411809	-	2291.6	1245	https://www.orthodb.org/v10?query=12491at7742	Helicase with zinc finger
12613at7742	Complete	CM000374.1	95739357	96220926	+	2917.2	1496	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	CM000368.1	97290033	97377041	+	2655.5	1532	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	CM000368.1	79202537	79294101	-	2884.5	1540	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Complete	CM000371.1	5972356	6070655	+	1984.6	1375	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	CM000374.1	173685251	173723827	+	1077.4	1090	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	CM000368.1	454780625	454821281	+	2431.6	1449	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	CM000368.1	717408557	717468633	+	1799.9	1110	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	CM000368.1	255475281	255567381	-	1636.2	1253	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	CM000374.1	174069944	174083332	+	1690.7	1053	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	CM000369.1	378399121	378598690	-	2112.2	1526	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	CM000368.1	109684486	109804531	-	2642.9	1482	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	CM000369.1	223910963	224074494	+	2027.7	1339	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Complete	CM000370.1	276358513	276488218	+	1562.7	1320	https://www.orthodb.org/v10?query=15083at7742	Ankyrin repeat domain 12
15257at7742	Complete	CM000373.1	287788326	287884624	-	1705.6	1889	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	CM000373.1	54936585	55033060	+	2924.5	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	CM000376.1	69908409	69944387	-	2996.0	1702	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	CM000368.1	201321975	201477555	-	1412.2	1453	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	CM000373.1	167669016	167734215	-	1659.4	1484	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	CM000368.1	50517113	50533148	+	2422.3	1315	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	CM000373.1	110573772	110684509	-	918.1	818	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	CM000373.1	160319515	160461080	+	2075.9	1385	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	CM000369.1	524033096	524080042	+	1552.4	1124	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	CM000369.1	443115363	443276227	+	2249.3	1211	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	CM000372.1	43589100	43637490	-	1855.0	1779	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	CM000369.1	424700098	424798055	-	2518.5	1295	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	CM000375.1	22067105	22231760	+	3059.1	1494	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	CM000370.1	513100901	513201305	+	1953.3	1092	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	CM000369.1	134035711	134106282	+	2219.0	1140	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	CM000368.1	696976527	697100913	-	3051.9	2053	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	CM000368.1	218634913	218729279	-	2105.7	1726	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	CM000369.1	347368215	347425250	+	1265.3	1485	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Fragmented	CM000371.1	370958698	370971502	+	965.0	425	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	CM000368.1	206942209	207023211	-	2456.4	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	CM000375.1	14883715	14915438	-	1658.3	971	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	CM000369.1	506604893	506632453	+	2752.1	1498	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	CM000369.1	425593575	425898852	+	1129.5	926	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	CM000374.1	220891060	221004992	+	1822.8	1347	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Complete	CM000370.1	305966580	306205887	+	2390.1	1544	https://www.orthodb.org/v10?query=19085at7742	zinc finger protein 236
19307at7742	Complete	CM000368.1	261325829	261439907	+	1452.4	1150	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Complete	CM000373.1	278876225	278882476	-	1055.1	1017	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	CM000368.1	460725490	460780411	+	965.3	1062	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Complete	CM000369.1	405373709	405440174	-	2164.7	1076	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	CM000369.1	490190384	490430496	-	1671.3	1439	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	CM000375.1	274573712	274632554	+	2269.7	1112	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	CM000368.1	189589277	189706092	-	2220.3	1165	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Duplicated	CM000370.1	358015672	358052102	-	2005.7	1288	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
20951at7742	Duplicated	CM000370.1	358015672	358100555	-	2289.9	1447	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	CM000369.1	13047851	13158667	+	1498.1	846	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	CM000370.1	200264032	200417115	+	2183.0	1215	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	CM000373.1	34988972	35341718	+	2161.5	1523	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	CM000368.1	474318825	474418378	-	1019.9	956	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	CM000372.1	91773938	91859401	-	2116.0	1103	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	CM000368.1	348996656	349037049	-	1846.5	1133	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	CM000370.1	329624526	329804907	-	2623.7	2145	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	CM000371.1	328702395	328734636	-	764.0	957	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	CM000375.1	172131674	172256597	+	1657.5	1100	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	CM000369.1	42891146	42983947	+	1128.1	666	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	CM000371.1	218435935	218482420	-	1958.4	1093	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	CM000370.1	238652853	238727186	+	1978.1	1101	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	CM000369.1	312431228	312515383	+	1808.3	1764	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	CM000368.1	197973109	198065330	-	2139.6	1181	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	CM000368.1	314407925	314532531	-	1837.7	1091	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	CM000370.1	206169117	206290823	+	2000.6	1326	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	CM000371.1	286234872	286346057	-	1750.5	1184	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	CM000371.1	41464154	41807824	-	1745.9	1057	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	CM000371.1	74874753	75039829	-	1832.9	1427	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	CM000369.1	130509581	130673963	-	1873.1	1124	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	CM000374.1	166071354	166098455	+	1737.0	1456	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	DS029337.1	470535	505614	-	2027.3	1096	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Complete	CM000368.1	431170602	431299230	-	1506.9	842	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24566at7742	Complete	CM000373.1	276578174	276623716	-	1559.0	962	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	CM000372.1	251907746	251980736	+	2174.0	1158	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	CM000369.1	375036530	375186923	-	1850.6	1533	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	CM000369.1	441422372	441535494	+	698.7	570	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	CM000368.1	108615554	108652472	-	1690.1	1445	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	CM000368.1	698056677	698149698	-	1316.7	1126	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	CM000368.1	708251596	708289079	+	1891.4	951	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	CM000368.1	649547186	649581552	-	1872.5	1029	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	CM000369.1	165367982	165407682	+	1984.2	1069	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	CM000368.1	198495149	198510227	-	1210.8	940	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	CM000375.1	107873570	107912735	+	1530.0	978	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	CM000374.1	94054498	94143802	-	1849.6	1025	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	CM000369.1	152685017	152837921	-	1909.5	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	CM000368.1	7448066	7497232	+	2017.9	1286	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	CM000373.1	113767105	113853664	+	1362.9	808	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	CM000370.1	207576333	207794377	+	1025.0	844	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	CM000368.1	122390959	122415064	+	1540.4	959	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	CM000368.1	196267547	196400007	+	2419.8	1434	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	CM000371.1	10420097	10548173	+	1791.0	997	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	CM000372.1	284684604	284724111	-	1756.0	1089	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	CM000374.1	251512500	251586865	+	1376.4	1222	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	CM000371.1	83001648	83044976	+	1275.6	998	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	CM000368.1	112335850	112362043	+	1040.9	844	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	CM000368.1	685760115	685774002	+	1625.7	1021	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	CM000369.1	156040141	156156675	+	1175.3	1029	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	CM000368.1	340179056	340239373	-	1442.9	875	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	CM000373.1	12110672	12144029	+	1618.3	930	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	CM000368.1	662030443	662077624	+	1785.3	1016	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	CM000369.1	357972188	358125609	-	1300.5	942	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Missing
28859at7742	Complete	CM000375.1	85959028	86104154	+	2052.9	968	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	CM000375.1	7434991	7438509	+	1660.4	884	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	CM000368.1	307545863	307647506	+	2050.7	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	CM000372.1	206170857	206333044	+	1557.5	901	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	CM000373.1	242809914	242874823	+	1730.7	1210	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	CM000369.1	186462256	186555668	-	1697.1	1125	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	CM000375.1	272636633	272677451	+	1583.1	951	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	CM000372.1	62659968	62806030	+	1380.4	931	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	CM000368.1	572396379	572457406	+	1195.6	829	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	CM000369.1	198372202	198399025	+	1713.9	1278	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	CM000368.1	122820486	122887003	-	1610.5	1012	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	CM000373.1	160100706	160301765	-	1379.5	984	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	CM000370.1	431635033	431651410	+	1832.5	977	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	CM000368.1	197075472	197090463	+	1741.0	1086	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	CM000370.1	399918637	399994748	-	1975.4	1003	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	CM000372.1	224311331	224381464	+	1857.7	1123	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	CM000372.1	299398192	299420582	-	1398.9	844	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Complete	CM000371.1	233717295	233856180	+	1902.4	1071	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	CM000371.1	366606107	366610935	-	1160.4	934	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	CM000373.1	242333780	242373037	+	1547.0	1170	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	CM000374.1	60918677	60984785	-	1206.8	708	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	CM000370.1	480194675	480349673	+	1438.9	828	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
