# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
8766at7742	Complete	CM000680.2	70004151	70205658	-	2160.4	1525	https://www.orthodb.org/v10?query=8766at7742	rotatin
8874at7742	Complete	CM000663.2	236550902	236604095	-	2754.1	1758	https://www.orthodb.org/v10?query=8874at7742	HEAT repeat-containing protein 1
8995at7742	Complete	CM000683.2	32314918	32392910	-	2382.4	1704	https://www.orthodb.org/v10?query=8995at7742	nucleolar pre-ribosomal-associated protein 1
9110at7742	Complete	CM000664.2	111769291	111880825	-	3094.9	1622	https://www.orthodb.org/v10?query=9110at7742	anaphase-promoting complex subunit 1
9484at7742	Complete	CM000681.2	40472622	40575569	+	3759.2	2167	https://www.orthodb.org/v10?query=9484at7742	spectrin beta chain, non-erythrocytic 4
9579at7742	Complete	CM000665.2	113647173	113690204	-	1828.4	1623	https://www.orthodb.org/v10?query=9579at7742	Upstream transcription factor family member 3
9683at7742	Complete	CM000679.2	28612727	28645056	-	3414.9	1854	https://www.orthodb.org/v10?query=9683at7742	protein KIAA0100 homolog isoform X1
9744at7742	Complete	CM000669.2	135557945	135651387	+	2621.3	1421	https://www.orthodb.org/v10?query=9744at7742	Nucleoporin 205
10003at7742	Complete	CM000669.2	1470577	1503960	-	3417.0	1790	https://www.orthodb.org/v10?query=10003at7742	integrator complex subunit 1
10136at7742	Complete	CM000680.2	74631020	74635714	+	1027.6	933	https://www.orthodb.org/v10?query=10136at7742	zinc finger protein 407
10163at7742	Complete	CM000671.2	131410471	131511471	+	1479.6	1215	https://www.orthodb.org/v10?query=10163at7742	protein PRRC2B isoform X1
10485at7742	Complete	CM000663.2	171512089	171591847	+	1520.2	1346	https://www.orthodb.org/v10?query=10485at7742	protein PRRC2C isoform X1
10757at7742	Complete	CM000665.2	129556312	129606639	-	2610.2	1525	https://www.orthodb.org/v10?query=10757at7742	plexin-D1
10899at7742	Complete	CM000679.2	75724704	75757555	+	2235.0	1376	https://www.orthodb.org/v10?query=10899at7742	Integrin beta
11104at7742	Complete	CM000666.2	37416169	37447217	+	2959.7	1467	https://www.orthodb.org/v10?query=11104at7742	NACHT and WD repeat domain-containing protein 2
11195at7742	Complete	CM000675.2	41650934	41833528	-	1423.5	888	https://www.orthodb.org/v10?query=11195at7742	von Willebrand factor A domain-containing protein 8
11237at7742	Missing
11472at7742	Complete	CM000676.2	95090498	95133428	-	2922.2	1404	https://www.orthodb.org/v10?query=11472at7742	endoribonuclease Dicer
11505at7742	Complete	CM000678.2	2048616	2088610	+	2697.2	1434	https://www.orthodb.org/v10?query=11505at7742	tuberin isoform X1
11550at7742	Complete	CM000680.2	13012103	13124770	+	1906.0	1363	https://www.orthodb.org/v10?query=11550at7742	centrosomal protein 192 
11696at7742	Complete	CM000664.2	27444432	27489653	-	2974.2	1557	https://www.orthodb.org/v10?query=11696at7742	Intraflagellar transport 172
11895at7742	Complete	CM000674.2	122530064	122625860	+	2903.3	1916	https://www.orthodb.org/v10?query=11895at7742	kinetochore-associated protein 1
12004at7742	Complete	CM000664.2	169869670	170081843	+	2788.9	1412	https://www.orthodb.org/v10?query=12004at7742	E3 ubiquitin-protein ligase UBR3
12300at7742	Complete	CM000665.2	38039226	38122412	+	1991.2	1376	https://www.orthodb.org/v10?query=12300at7742	deleted in lung and esophageal cancer protein 1
12491at7742	Complete	CM000679.2	67078252	67210216	-	2560.0	1314	https://www.orthodb.org/v10?query=12491at7742	Helicase with zinc finger
12613at7742	Fragmented	CM000675.2	101055295	101111207	-	1280.3	754	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	CM000672.2	113588975	113663882	-	2758.6	1512	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	CM000672.2	91924077	92028933	+	3131.7	1575	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Fragmented	CM000683.2	28928538	28992805	-	1318.8	856	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	CM000664.2	219002937	219039491	-	1347.3	1123	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	CM000671.2	128947720	129006678	+	2637.9	1435	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	CM000664.2	86027423	86105776	-	2579.3	1405	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	CM000676.2	45136032	45200008	+	1758.6	1174	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	CM000664.2	218638339	218651863	-	1936.8	1145	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	CM000668.2	112109437	112211695	-	2116.3	1551	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	CM000672.2	102327059	102382336	+	3000.6	1513	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	CM000679.2	69067834	69314990	-	2050.1	1383	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Complete	CM000680.2	9188809	9281126	+	1587.2	1326	https://www.orthodb.org/v10?query=15083at7742	Ankyrin repeat domain 12
15257at7742	Complete	CM000665.2	37275693	37349090	+	1398.6	1428	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	CM000671.2	111362030	111457490	-	3170.4	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	CM000671.2	32612318	32635579	-	3094.9	1568	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	CM000677.2	43407383	43467400	-	1465.0	1128	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	CM000671.2	5919684	6007760	-	1661.7	1409	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	CM000672.2	73785879	73801519	+	2838.1	1359	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	CM000678.2	10895302	10923303	+	956.7	779	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	CM000678.2	27461350	27549890	-	2113.3	1376	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	CM000683.2	46235268	46302574	-	1678.8	1120	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	CM000668.2	161022846	161116870	+	2373.7	1182	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	CM000666.2	105230244	105276519	+	1906.2	1734	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	CM000668.2	145886691	145955322	-	2530.7	1283	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	CM000674.2	62467208	62592749	+	3144.4	1494	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	CM000684.2	31758097	31906497	+	2019.2	1142	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	CM000663.2	222942824	223005972	+	2276.5	1092	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	CM000678.2	89268478	89317019	-	3222.1	2102	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	CM000676.2	91969673	92039685	-	2482.9	1798	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Duplicated	KV766194.1	41935	69110	+	1327.1	1476	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17789at7742	Duplicated	CM000668.2	89846590	89871448	+	1292.9	1466	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	CM000663.2	10638942	10665527	-	2324.1	1228	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	CM000676.2	32090670	32154948	+	2477.3	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	CM000684.2	50217736	50241316	-	1503.6	873	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	CM000679.2	28673402	28701625	+	2884.2	1565	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	CM000668.2	146619250	146807587	+	1226.5	871	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	CM000664.2	227981717	228040383	-	1760.4	1301	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Complete	CM000680.2	76849642	76968339	+	2393.0	1398	https://www.orthodb.org/v10?query=19085at7742	zinc finger protein 236
19307at7742	Complete	CM000676.2	59919724	60036569	+	1588.5	1083	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Complete	CM000665.2	39183914	39189445	-	989.3	744	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Duplicated	CM000671.2	133421916	133459180	+	1222.8	978	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19367at7742	Duplicated	KN196479.1	248010	285274	+	1222.8	978	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Fragmented	CM000668.2	131587679	131628386	-	1736.7	867	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	CM000663.2	117966598	118185157	-	1969.3	1495	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	CM000665.2	130679315	130761531	-	2401.2	1149	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	CM000677.2	34856792	34964335	-	2423.0	1164	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	CM000670.2	94488706	94553447	-	2381.8	1455	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	CM000663.2	91297983	91397933	-	1557.4	836	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	CM000680.2	31830755	31942764	-	2337.8	1210	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	CM000671.2	20715354	20995629	+	2435.0	1528	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	CM000668.2	75094151	75202187	-	987.5	1465	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	CM000666.2	176111581	176179579	+	2228.6	1111	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	CM000667.2	154888210	154938133	-	1937.2	1127	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	CM000668.2	12113405	12164461	+	2301.4	1922	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	CM000673.2	83157440	83184894	+	836.9	764	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	CM000669.2	116699085	116796124	+	1726.1	1100	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	CM000663.2	85158750	85201587	-	1133.1	667	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	CM000664.2	197392303	197434999	-	2034.7	1026	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	CM000667.2	37291022	37369246	-	1490.7	859	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	CM000668.2	63641125	63713708	+	1834.7	1738	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	CM000677.2	40980223	41096310	-	2391.0	1193	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	CM000676.2	102376722	102498257	+	1940.6	1028	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	CM000667.2	95464607	95547150	-	2192.5	1326	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	CM000673.2	134152944	134223926	-	1887.3	1164	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	CM000685.2	24693962	24762156	+	1181.2	692	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	CM000665.2	113291557	113441579	-	1997.1	1404	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Fragmented	CM000663.2	220151251	220227248	-	1255.1	793	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	CM000675.2	42291663	42319228	+	1829.1	1452	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	CM000671.2	92210807	92295371	-	2196.7	1109	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Missing
24566at7742	Complete	CM000665.2	52455642	52492482	+	1593.4	961	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	CM000673.2	11872060	11956175	+	2218.8	1143	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	CM000668.2	109493369	109691461	-	1943.2	1437	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	CM000668.2	159197478	159271442	+	770.6	499	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	CM000672.2	103395751	103445549	+	1979.5	1435	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	CM000678.2	89738601	89816615	-	1423.0	1081	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	CM000678.2	70538389	70571813	+	1486.1	748	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	CM000664.2	47783234	47806860	+	1945.8	1078	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	CM000663.2	160290157	160343170	-	2116.8	1038	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	CM000677.2	41517542	41537125	-	1569.2	1086	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	CM000674.2	6495111	6531412	+	1668.7	1036	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	CM000675.2	102597039	102678316	+	1979.3	1055	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	CM000663.2	236795704	236897644	+	2074.4	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	CM000677.2	77114156	77181926	-	2076.3	1349	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	CM000678.2	8893998	8938415	-	1634.8	874	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	CM000667.2	94384364	94538513	-	1007.1	810	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Missing
27308at7742	Complete	CM000677.2	39934196	40035084	+	2554.1	1412	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	CM000683.2	44022893	44103531	+	1831.4	993	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Duplicated	CM000673.2	47779105	47848318	-	2188.4	1185	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27385at7742	Duplicated	KZ559109.1	211472	278975	-	2143.1	1160	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	CM000664.2	240998838	241088401	+	1622.1	1090	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	CM000665.2	119352017	119416264	+	1272.7	997	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	CM000677.2	84763804	84802393	+	1089.1	806	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	CM000678.2	67873262	67884148	+	1730.3	1052	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	CM000663.2	234391577	234479103	-	1464.7	1018	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	CM000667.2	146112125	146182493	-	1988.2	1006	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Duplicated	CM000679.2	18245138	18258690	-	2045.2	1035	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28500at7742	Duplicated	KV766198.1	5512	19064	-	2045.2	1035	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Missing
28693at7742	Complete	CM000668.2	97146806	97282477	-	1516.4	990	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	CM000674.2	56310552	56333094	-	2018.4	993	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	CM000674.2	106357880	106509549	+	2094.1	969	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	CM000684.2	49883663	49887178	+	1651.6	883	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	CM000667.2	132557325	132642364	+	2103.1	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	CM000666.2	22387705	22465132	-	1449.9	828	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	CM000665.2	10028658	10101262	+	2000.8	1212	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Duplicated	KI270857.1	1758108	1844602	-	1541.3	973	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29855at7742	Duplicated	CM000679.2	37518940	37605429	-	1541.3	973	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	CM000665.2	132681910	132722355	-	1834.1	981	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	CM000664.2	169128663	169297359	-	1485.7	3390	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	CM000670.2	37809889	37842355	+	1389.8	900	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	CM000679.2	39407475	39451062	-	1826.1	1272	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	CM000677.2	89247648	89315431	+	1805.1	1068	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	CM000678.2	27688927	27778629	+	1310.1	825	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	CM000681.2	19645422	19663666	-	1908.2	970	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	CM000677.2	40358322	40370318	+	1812.5	1111	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	CM000670.2	125008611	125083898	-	1980.3	972	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	CM000666.2	6804594	6880966	+	1838.2	1108	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	CM000673.2	61300136	61333400	-	1848.2	935	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Missing
32307at7742	Complete	CM000663.2	27547304	27552115	-	1169.9	992	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	CM000665.2	9428939	9476091	+	1582.3	1187	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
