# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5018at7742	Complete	LR991680.1	34824817	35010181	-	2735.5	1879	https://www.orthodb.org/v10?query=5018at7742	ectopic P granules protein 5 homolog
5095at7742	Complete	LR991686.1	204560199	204729246	+	3857.2	2115	https://www.orthodb.org/v10?query=5095at7742	ubiquitin carboxyl-terminal hydrolase 24
5422at7742	Complete	LR991692.1	65754479	65874996	-	4129.1	2125	https://www.orthodb.org/v10?query=5422at7742	HECT domain E3 ubiquitin protein ligase 1
5465at7742	Complete	LR991689.1	120544813	120665978	-	2326.5	1618	https://www.orthodb.org/v10?query=5465at7742	sortilin-related receptor
5520at7742	Complete	LR991681.1	98910456	99114715	-	3538.3	2476	https://www.orthodb.org/v10?query=5520at7742	serine-protein kinase ATM
5604at7742	Complete	LR991682.1	143774583	144116786	-	2707.8	1970	https://www.orthodb.org/v10?query=5604at7742	leucine-rich repeat serine/threonine-protein kinase 2
5938at7742	Complete	LR991682.1	222565482	222682914	-	3154.5	2287	https://www.orthodb.org/v10?query=5938at7742	small subunit processome component 20 homolog
5981at7742	Complete	LR991684.1	113969759	114148837	-	3970.8	2025	https://www.orthodb.org/v10?query=5981at7742	dnaJ homolog subfamily C member 13 isoform X1
6108at7742	Complete	LR991680.1	242678107	242778524	+	3371.3	1805	https://www.orthodb.org/v10?query=6108at7742	DNA polymerase epsilon catalytic subunit A
6126at7742	Complete	LR991683.1	237035622	237123117	+	3555.9	1986	https://www.orthodb.org/v10?query=6126at7742	Dopey family member 1
6253at7742	Complete	LR991685.1	187805333	187858478	-	1547.8	1140	https://www.orthodb.org/v10?query=6253at7742	Replication timing regulatory factor 1
6305at7742	Complete	LR991684.1	368937042	369071613	-	4731.9	2338	https://www.orthodb.org/v10?query=6305at7742	Ubiquitin protein ligase E3 component n-recognin 5
6701at7742	Complete	LR991683.1	83180205	84155375	-	2841.8	1853	https://www.orthodb.org/v10?query=6701at7742	neuroblastoma-amplified sequence
7000at7742	Complete	LR991683.1	299440165	299618313	+	3194.7	1788	https://www.orthodb.org/v10?query=7000at7742	brefeldin A-inhibited guanine nucleotide-exchange protein 3
7262at7742	Complete	LR991682.1	348715012	348946199	-	2617.4	2247	https://www.orthodb.org/v10?query=7262at7742	von Willebrand factor
7732at7742	Complete	LR991692.1	78109127	78607723	-	1643.9	1725	https://www.orthodb.org/v10?query=7732at7742	Zinc finger FYVE-type containing 26
7768at7742	Complete	LR991680.1	212373625	212647791	+	2517.7	1563	https://www.orthodb.org/v10?query=7768at7742	calcineurin-binding protein cabin-1 isoform X1
8258at7742	Complete	LR991681.1	104145522	104219053	+	1330.0	1307	https://www.orthodb.org/v10?query=8258at7742	Extra spindle pole bodies like 1, separase
8409at7742	Complete	LR991681.1	437932225	437993966	-	2296.1	1479	https://www.orthodb.org/v10?query=8409at7742	WD repeat-containing protein 81
8503at7742	Complete	LR991681.1	508233396	508410765	+	2883.1	1820	https://www.orthodb.org/v10?query=8503at7742	Dopey family member 2
8757at7742	Complete	LR991685.1	126189408	126306474	-	2298.1	1174	https://www.orthodb.org/v10?query=8757at7742	Phosphoinositide kinase, FYVE-type zinc finger containing
8766at7742	Fragmented	LR991684.1	280963639	281176074	+	1137.5	1000	https://www.orthodb.org/v10?query=8766at7742	rotatin
8874at7742	Complete	LR991681.1	17333622	17340050	-	2307.2	1717	https://www.orthodb.org/v10?query=8874at7742	HEAT repeat-containing protein 1
8995at7742	Complete	LR991681.1	502471859	502612137	-	1954.5	1687	https://www.orthodb.org/v10?query=8995at7742	nucleolar pre-ribosomal-associated protein 1
9110at7742	Complete	LR991683.1	386067142	386209403	+	2785.1	1612	https://www.orthodb.org/v10?query=9110at7742	anaphase-promoting complex subunit 1
9484at7742	Complete	LR991688.1	35262851	35470513	-	3549.0	2183	https://www.orthodb.org/v10?query=9484at7742	spectrin beta chain, non-erythrocytic 4
9579at7742	Complete	LR991681.1	533085297	533101955	+	1740.7	1535	https://www.orthodb.org/v10?query=9579at7742	Upstream transcription factor family member 3
9683at7742	Complete	LR991681.1	452038580	452176767	-	3012.0	1796	https://www.orthodb.org/v10?query=9683at7742	protein KIAA0100 homolog isoform X1
9744at7742	Complete	LR991682.1	382360608	382474523	+	2911.6	1759	https://www.orthodb.org/v10?query=9744at7742	Nucleoporin 205
10003at7742	Complete	LR991685.1	41475595	41641404	+	2540.9	1738	https://www.orthodb.org/v10?query=10003at7742	integrator complex subunit 1
10136at7742	Duplicated	LR991681.1	2725364	2806403	-	674.1	1070	https://www.orthodb.org/v10?query=10136at7742	zinc finger protein 407
10136at7742	Duplicated	LR991687.1	182984687	182987065	-	696.1	1328	https://www.orthodb.org/v10?query=10136at7742	zinc finger protein 407
10163at7742	Complete	LR991688.1	136221422	136357721	-	1370.1	1378	https://www.orthodb.org/v10?query=10163at7742	protein PRRC2B isoform X1
10485at7742	Complete	LR991686.1	150533374	150613077	-	1775.8	1722	https://www.orthodb.org/v10?query=10485at7742	protein PRRC2C isoform X1
10757at7742	Complete	LR991686.1	9747654	9900741	-	1380.6	1209	https://www.orthodb.org/v10?query=10757at7742	plexin-D1
10899at7742	Complete	LR991691.1	64908914	64996444	-	1936.1	1304	https://www.orthodb.org/v10?query=10899at7742	Integrin beta
11104at7742	Complete	LR991680.1	591589120	591764197	-	2883.0	1514	https://www.orthodb.org/v10?query=11104at7742	NACHT and WD repeat domain-containing protein 2
11195at7742	Complete	LR991681.1	148774715	149254498	+	2879.0	1615	https://www.orthodb.org/v10?query=11195at7742	von Willebrand factor A domain-containing protein 8
11237at7742	Complete	LR991683.1	113428383	113542902	+	3211.8	1718	https://www.orthodb.org/v10?query=11237at7742	Thyroid hormone receptor interactor 12
11472at7742	Complete	LR991692.1	14323798	14363805	-	2106.1	1150	https://www.orthodb.org/v10?query=11472at7742	endoribonuclease Dicer
11505at7742	Complete	LR991685.1	25562843	25648921	+	2155.7	1388	https://www.orthodb.org/v10?query=11505at7742	tuberin isoform X1
11550at7742	Complete	LR991684.1	287490483	287674553	-	1713.0	1265	https://www.orthodb.org/v10?query=11550at7742	centrosomal protein 192 
11696at7742	Complete	LR991683.1	14686822	14788009	+	2679.7	1549	https://www.orthodb.org/v10?query=11696at7742	Intraflagellar transport 172
11895at7742	Complete	LR991680.1	183997124	184522011	-	2500.2	1911	https://www.orthodb.org/v10?query=11895at7742	kinetochore-associated protein 1
12004at7742	Complete	LR991685.1	168980766	169246173	-	2667.5	1411	https://www.orthodb.org/v10?query=12004at7742	E3 ubiquitin-protein ligase UBR3
12300at7742	Complete	LR991684.1	83929071	84064044	-	1777.9	1361	https://www.orthodb.org/v10?query=12300at7742	deleted in lung and esophageal cancer protein 1
12491at7742	Complete	LR991691.1	2316177	2382412	-	2261.0	1274	https://www.orthodb.org/v10?query=12491at7742	Helicase with zinc finger
12613at7742	Complete	LR991681.1	187521452	188103773	+	2722.7	1374	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	LR991687.1	36121841	36291867	+	1935.5	1415	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	LR991687.1	53519898	53586988	-	2649.2	1477	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Complete	LR991681.1	498499523	498662726	-	1722.5	1350	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	LR991685.1	205967252	206103887	+	1015.2	973	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	LR991688.1	143554227	143681763	-	2121.3	1397	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	LR991680.1	611745344	611923029	+	2461.7	1433	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	LR991692.1	17848957	18001970	+	1457.8	1141	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	LR991685.1	207821619	207844479	+	1581.8	1274	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	LR991683.1	267342825	267475605	-	1463.4	1362	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	LR991687.1	100257194	100498362	-	2715.4	1463	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	LR991691.1	142796844	142858073	+	1146.6	1094	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Complete	LR991684.1	290890697	290991723	-	1400.4	1253	https://www.orthodb.org/v10?query=15083at7742	Ankyrin repeat domain 12
15257at7742	Complete	LR991684.1	157530746	157663575	-	1503.9	2052	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	LR991680.1	338834377	338973292	+	2768.9	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	CAJIMO010000079.1	54830	182451	+	3047.2	1627	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	LR991682.1	48173521	48285409	+	1285.3	1371	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	LR991680.1	294762356	294835288	-	1304.7	1365	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	LR991687.1	102777794	102912874	-	2752.4	1374	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Missing
16236at7742	Complete	LR991685.1	94898251	95205895	+	1717.7	1367	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	LR991685.1	151475632	151537531	+	1336.4	1115	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	LR991683.1	311814122	311970916	+	2186.3	1174	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Fragmented	LR991680.1	479157265	479188127	-	1405.9	925	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	LR991683.1	357404228	357539122	-	2314.1	1284	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	LR991682.1	211990179	212199412	+	3047.5	1490	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	LR991680.1	214804835	214931795	-	2123.6	1200	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	LR991683.1	422909760	422959519	-	2167.0	997	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	LR991690.1	162409741	162461054	-	2676.6	2028	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	LR991692.1	9625247	10119362	-	1648.6	2161	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	LR991683.1	244347362	244373231	+	980.0	1568	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	LR991689.1	135808019	135909903	+	1879.6	1125	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	LR991692.1	66414793	66482953	+	1619.6	971	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	LR991682.1	154476642	154608432	-	1601.3	1022	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	LR991681.1	452234972	452286717	+	2762.0	1518	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	LR991683.1	358368209	358754119	+	877.2	832	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	LR991683.1	114660503	114850387	-	1584.4	1240	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Complete	LR991684.1	273723943	273994271	-	2053.0	1376	https://www.orthodb.org/v10?query=19085at7742	zinc finger protein 236
19307at7742	Complete	LR991692.1	36091298	36199945	-	1462.7	1082	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Complete	LR991684.1	83316811	83323743	+	1073.4	1177	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	LR991688.1	113608527	113675073	-	977.9	1112	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Complete	LR991683.1	290921725	291007388	-	2338.6	1151	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	LR991681.1	538059881	538276089	+	1508.8	1462	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	LR991684.1	116099306	116189531	+	2258.4	1153	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	LR991692.1	60231760	60375359	+	2180.4	1155	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	LR991684.1	358775232	358828251	-	2156.2	1467	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	LR991686.1	140651264	140991476	+	1374.9	852	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	LR991684.1	310570663	310716277	-	2077.9	1241	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	LR991680.1	317801801	317997842	-	1714.4	1299	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	LR991691.1	16703434	16825994	-	872.5	914	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	LR991680.1	551742825	551867147	+	2181.2	1110	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	LR991682.1	339384998	339507217	+	1609.6	1136	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	LR991684.1	252745921	252831597	+	2513.1	2138	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	LR991681.1	25671475	25705841	+	754.2	720	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	LR991682.1	166553005	166700468	-	1465.7	1071	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	LR991686.1	180881546	180955483	+	1078.7	643	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	LR991685.1	106671744	106752513	-	2116.4	1127	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	LR991680.1	60028931	60103218	-	2056.0	1153	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	LR991683.1	220420634	220526563	+	1430.9	1450	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	LR991692.1	74211161	74342957	+	2077.4	1199	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	LR991692.1	3747667	3807098	+	1492.8	896	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	LR991680.1	124486311	124694161	-	1774.8	1326	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	LR991689.1	136857778	136921308	-	1573.9	1156	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	LR991681.1	419642631	420117362	-	1807.8	1034	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	LR991681.1	531788674	531874774	+	1810.1	1383	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	LR991683.1	428036609	428185552	+	1612.7	1066	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	LR991681.1	148242631	148309727	-	1530.4	1356	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	LR991686.1	8279257	8341900	-	1980.5	1070	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Complete	LR991690.1	154445571	154567833	+	1441.0	829	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24566at7742	Complete	LR991686.1	54674497	54783218	-	1350.9	969	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	LR991690.1	7342036	7416952	-	2054.7	1136	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	LR991683.1	264097532	264297657	-	1830.8	1505	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	LR991683.1	368663160	368984606	-	617.6	487	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	LR991687.1	59746263	59797789	-	1668.9	1416	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	LR991690.1	163134240	163195665	-	1133.5	1125	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	LR991690.1	143385041	143412991	-	2052.7	1047	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Missing
26047at7742	Complete	LR991692.1	111884244	111965940	-	1817.2	1046	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	LR991692.1	53346227	53430785	+	1209.2	1031	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	LR991687.1	1307516	1397925	+	1437.2	981	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	LR991681.1	190394294	190488079	+	1810.1	1050	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	LR991683.1	334179878	335234533	+	1817.0	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	LR991682.1	94436810	94458897	+	1546.7	1335	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	LR991685.1	86434427	86940940	+	1548.9	876	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	LR991680.1	122623220	122998113	-	707.8	719	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	LR991682.1	39654946	39766403	-	1508.7	943	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	LR991692.1	46188567	46289956	-	2217.1	1414	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	CAJIMO010000016.1	1054524	1099800	+	1537.9	956	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	LR991690.1	26986680	27056204	+	1715.6	1175	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	LR991683.1	118043064	118277717	-	1444.1	1344	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	LR991681.1	524313249	524413745	+	1036.2	1015	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	LR991682.1	100913526	100935882	+	838.8	703	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	LR991690.1	112287637	112484385	-	1476.7	944	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Missing
28425at7742	Complete	LR991682.1	253956675	254024366	+	1880.1	1044	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	LR991685.1	20079761	20134569	-	1973.1	1035	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	LR991683.1	340676389	340877577	+	1755.9	1024	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	LR991683.1	249985272	250112462	-	1318.9	983	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	LR991681.1	132096708	132157249	-	1592.6	937	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	LR991682.1	356471908	356642998	-	1915.0	929	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	LR991682.1	152237634	152241053	+	1592.4	879	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	LR991682.1	264087094	264345199	-	1870.3	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	LR991680.1	605468977	605575603	+	1469.9	858	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	LR991686.1	7881715	7940721	-	1358.1	1099	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	LR991681.1	375750616	375858029	+	1336.4	1044	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	LR991684.1	128072540	128179666	+	1497.8	973	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	LR991680.1	471612676	471811189	+	1178.2	916	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	LR991682.1	5324594	5470285	+	1169.6	899	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	LR991691.1	85211881	85620568	+	1589.7	1224	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	LR991682.1	39517043	39605343	-	1469.8	1064	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	LR991685.1	94670461	94773705	-	1130.3	708	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	LR991682.1	432850881	432906504	-	1763.1	954	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	LR991692.1	70769714	70838632	+	1702.7	1176	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	LR991684.1	393345242	393443022	-	2027.4	1024	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	LR991680.1	630364766	630400839	-	1550.1	1104	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	LR991690.1	40603691	40642578	-	1708.4	961	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Complete	LR991689.1	58776994	58957775	+	1561.7	999	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	LR991681.1	389162045	389196487	+	878.4	1019	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	LR991686.1	20993790	21050303	-	1441.3	1141	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	LR991681.1	211443926	211516137	-	982.3	635	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	LR991680.1	353605523	353815010	+	1476.5	883	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	LR991684.1	386757724	386937657	+	1795.4	956	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	LR991683.1	445537364	446171092	-	1641.6	1320	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	LR991681.1	379855166	379953881	-	1355.6	864	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
